JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),     TDS,    Gen1,    ISS1,    ISS2,     TSS,    TISS,TISSIN  (kg/d),TISSOUT (kg/d),
    64.100,    10.000,   454.843,     4.667,    -0.025,    29.924,     0.000,     0.393,    47.943,  1098.070,     1.000,     4.345,   -61.835,     0.000,   262.413,   328.236,     6.636,   -10.623,    25.632,    31.387,     0.615,     0.819,     1.435,     1.435, 0.000E+00, 0.000E+00,
    64.200,    10.000,   454.868,     4.639,    -0.032,    29.953,     0.000,     0.392,    47.968,  1098.070,     1.000,     4.341,   -61.567,     0.000,   264.131,   328.106,     3.708,    -6.116,    25.610,    31.581,     0.601,     0.818,     1.419,     1.419, 0.000E+00, 0.000E+00,
    64.300,    10.000,   454.894,     4.618,    -0.034,    29.815,     3.735,     0.391,    47.994,  1098.070,     1.000,     4.341,   -53.487,     3.524,   269.728,   328.005,     2.412,    -3.678,    25.591,    31.742,     0.590,     0.819,     1.409,     1.409, 0.000E+00, 0.000E+00,
    64.400,    10.000,   454.920,     4.613,    -0.031,    29.493,    45.313,     0.389,    48.020,  1098.070,     1.000,     4.345,    -4.750,    42.748,   276.320,   327.980,     1.790,    -5.953,    25.578,    31.851,     0.574,     0.816,     1.391,     1.391, 0.000E+00, 0.000E+00,
    64.500,    10.000,   454.946,     4.652,    -0.037,    29.560,   220.990,     0.387,    48.046,  1098.070,     1.000,     4.358,   156.033,   208.481,   269.675,   328.165,     2.169,    -8.211,    25.568,    31.930,     0.556,     0.813,     1.369,     1.369, 0.000E+00, 0.000E+00,
    64.600,    10.000,   454.972,     4.684,    -0.040,    30.037,    49.229,     0.385,    48.072,  1098.070,     1.000,     4.372,     8.959,    46.442,   282.613,   328.317,    -0.032,    -8.189,    25.557,    31.997,     0.538,     0.808,     1.346,     1.346, 0.000E+00, 0.000E+00,
    64.700,    10.000,   454.998,     4.689,    -0.036,    29.999,    55.318,     0.382,    48.098,  1098.070,     1.000,     4.385,    -2.104,    52.187,   272.674,   328.340,     2.776,    -4.151,    25.549,    32.049,     0.520,     0.805,     1.324,     1.324, 0.000E+00, 0.000E+00,
    64.800,    10.000,   455.025,     4.669,    -0.027,    29.927,     0.000,     0.380,    48.125,  1098.070,     1.000,     4.395,   -61.701,     0.000,   273.808,   328.247,     6.503,     0.759,    25.546,    32.075,     0.499,     0.799,     1.298,     1.298, 0.000E+00, 0.000E+00,
    64.900,    10.000,   455.052,     4.649,    -0.016,    29.856,     0.000,     0.380,    48.152,  1098.070,     1.000,     4.403,   -67.858,     0.000,   270.894,   328.150,     8.140,     2.462,    25.540,    32.191,     0.501,     0.801,     1.302,     1.302, 0.000E+00, 0.000E+00,
    65.000,    10.000,   455.080,     4.631,    -0.014,    30.597,     0.000,     0.381,    48.180,  1098.070,     1.000,     4.410,   -68.469,     0.000,   269.850,   328.067,     8.163,     2.088,    25.539,    32.297,     0.502,     0.803,     1.305,     1.305, 0.000E+00, 0.000E+00,
    65.100,    10.000,   455.111,     4.619,    -0.011,    30.576,     0.000,     0.381,    48.211,  1098.070,     1.000,     4.418,   -46.292,     0.000,   273.386,   328.009,    -1.414,    -6.917,    25.529,    32.397,     0.504,     0.805,     1.309,     1.309, 0.000E+00, 0.000E+00,
    65.200,    10.000,   455.145,     4.610,    -0.017,    31.733,     0.000,     0.379,    48.245,  1098.070,     1.000,     4.427,   -37.563,     0.000,   277.961,   327.966,    -1.223,   -11.219,    25.526,    32.405,     0.493,     0.800,     1.293,     1.293, 0.000E+00, 0.000E+00,
    65.300,    10.000,   455.182,     4.600,    -0.019,    32.847,     7.718,     0.379,    48.282,  1098.070,     1.000,     4.436,   -34.895,     7.281,   273.909,   327.920,    -1.027,   -10.807,    25.519,    32.435,     0.488,     0.798,     1.286,     1.286, 0.000E+00, 0.000E+00,
    65.400,    10.000,   455.225,     4.601,    -0.027,    32.949,    86.667,     0.378,    48.325,  1098.070,     1.000,     4.448,    47.779,    81.761,   278.524,   327.924,    -1.789,   -13.628,    25.504,    32.461,     0.483,     0.795,     1.279,     1.279, 0.000E+00, 0.000E+00,
    65.500,    10.000,   455.274,     4.612,    -0.021,    35.193,   116.518,     0.377,    48.374,  1098.070,     1.000,     4.462,    48.008,   109.923,   271.073,   327.976,     7.120,    -2.107,    25.484,    32.480,     0.479,     0.793,     1.272,     1.272, 0.000E+00, 0.000E+00,
    65.600,    10.000,   455.330,     4.624,    -0.008,    36.470,    83.960,     0.377,    48.430,  1098.070,     1.000,     4.476,    12.805,    79.207,   274.243,   328.032,    10.681,     1.932,    25.472,    32.459,     0.476,     0.789,     1.265,     1.265, 0.000E+00, 0.000E+00,
    65.700,    10.000,   455.394,     4.608,    -0.009,    52.352,    22.937,     0.377,    48.494,  1098.070,     1.000,     4.484,   -59.026,    21.638,   271.213,   327.957,    15.227,     8.694,    25.472,    32.514,     0.480,     0.789,     1.269,     1.269, 0.000E+00, 0.000E+00,
    65.800,    10.000,   455.461,     4.586,    -0.018,    42.251,     0.000,     0.378,    48.561,  1098.070,     1.000,     4.487,   -99.688,     0.000,   262.460,   327.855,    21.300,    12.993,    25.474,    32.673,     0.487,     0.794,     1.281,     1.281, 0.000E+00, 0.000E+00,
    65.900,    10.000,   455.529,     4.563,    -0.027,    41.144,     0.000,     0.379,    48.629,  1098.070,     1.000,     4.487,  -109.600,     0.000,   252.910,   327.746,    18.742,    16.021,    25.467,    32.825,     0.489,     0.797,     1.285,     1.285, 0.000E+00, 0.000E+00,
    66.000,    10.000,   455.593,     4.541,    -0.028,    41.618,     0.000,     0.379,    48.693,  1098.070,     1.000,     4.485,  -124.314,     0.000,   243.521,   327.642,    20.775,    19.418,    25.460,    32.995,     0.492,     0.801,     1.293,     1.293, 0.000E+00, 0.000E+00,
    66.100,    10.000,   455.655,     4.520,    -0.026,    37.806,     0.000,     0.380,    48.755,  1133.080,     1.000,     4.481,  -135.566,     0.000,   236.180,   327.540,    21.403,    22.803,    25.463,    33.124,     0.497,     0.805,     1.302,     1.302, 0.000E+00, 0.000E+00,
    66.200,    10.000,   455.712,     4.498,    -0.028,    37.432,     0.000,     0.381,    48.812,  1133.080,     1.000,     4.474,  -156.190,     0.000,   226.758,   327.439,    25.449,    30.060,    25.478,    33.173,     0.501,     0.808,     1.309,     1.309, 0.000E+00, 0.000E+00,
    66.300,    10.000,   455.768,     4.480,    -0.010,    36.885,    25.146,     0.382,    48.868,  1133.080,     1.000,     4.464,  -144.367,    23.722,   218.895,   327.352,    26.492,    33.140,    25.521,    33.067,     0.507,     0.811,     1.318,     1.318, 0.000E+00, 0.000E+00,
    66.400,    10.000,   455.822,     4.481,    -0.012,    36.269,   178.538,     0.380,    48.922,  1133.080,     1.000,     4.465,    27.842,   168.432,   230.003,   327.356,    20.890,    22.347,    25.519,    33.066,     0.497,     0.806,     1.304,     1.304, 0.000E+00, 0.000E+00,
    66.500,    10.000,   455.874,     4.540,    -0.028,    35.839,   389.535,     0.376,    48.974,  1133.080,     1.000,     4.476,   247.642,   367.486,   244.686,   327.638,    22.981,    13.911,    25.489,    33.075,     0.468,     0.793,     1.261,     1.261, 0.000E+00, 0.000E+00,
    66.600,    10.000,   455.925,     4.680,    -0.035,    35.246,   343.656,     0.373,    49.025,  1133.080,     1.000,     4.498,   202.928,   324.204,   244.281,   328.296,    20.960,    16.301,    25.453,    33.135,     0.443,     0.783,     1.226,     1.226, 0.000E+00, 0.000E+00,
    66.700,    10.000,   455.975,     4.688,    -0.033,    35.201,   190.617,     0.371,    49.075,  1133.080,     1.000,     4.507,    42.574,   179.828,   237.363,   328.337,    28.800,    17.480,    25.423,    33.241,     0.429,     0.777,     1.207,     1.207, 0.000E+00, 0.000E+00,
    66.800,    10.000,   456.024,     4.598,    -0.031,    35.080,     0.000,     0.371,    49.124,  1133.080,     1.000,     4.499,  -143.602,     0.000,   233.083,   327.912,    25.888,    22.886,    25.415,    33.412,     0.433,     0.781,     1.214,     1.214, 0.000E+00, 0.000E+00,
    66.900,    10.000,   456.072,     4.526,    -0.019,    34.560,     0.000,     0.373,    49.172,  1133.080,     1.000,     4.485,  -147.749,     0.000,   229.446,   327.569,    24.384,    25.242,    25.418,    33.555,     0.442,     0.786,     1.227,     1.227, 0.000E+00, 0.000E+00,
    67.000,    10.000,   456.119,     4.483,    -0.027,    34.739,     0.000,     0.375,    49.219,  1133.080,     1.000,     4.471,  -152.053,     0.000,   226.715,   327.367,    24.185,    27.216,    25.440,    33.602,     0.456,     0.792,     1.247,     1.247, 0.000E+00, 0.000E+00,
    67.100,    10.000,   456.163,     4.456,    -0.028,    34.438,     0.000,     0.376,    49.263,  1133.080,     1.000,     4.457,  -152.798,     0.000,   224.486,   327.240,    22.659,    27.384,    25.479,    33.488,     0.467,     0.795,     1.262,     1.262, 0.000E+00, 0.000E+00,
    67.200,    10.000,   456.205,     4.435,    -0.024,    33.867,     0.000,     0.377,    49.305,  1133.080,     1.000,     4.443,  -154.763,     0.000,   223.314,   327.141,    23.411,    27.524,    25.515,    33.307,     0.473,     0.797,     1.270,     1.270, 0.000E+00, 0.000E+00,
    67.300,    10.000,   456.247,     4.416,    -0.022,    33.372,    10.209,     0.378,    49.347,  1133.080,     1.000,     4.429,  -144.727,     9.631,   224.549,   327.052,    24.220,    27.636,    25.552,    33.087,     0.479,     0.798,     1.277,     1.277, 0.000E+00, 0.000E+00,
    67.400,    10.000,   456.288,     4.416,    -0.021,    33.515,   305.659,     0.377,    49.388,  1133.080,     1.000,     4.424,   148.085,   288.357,   226.354,   327.050,    19.760,    19.815,    25.566,    33.020,     0.477,     0.796,     1.273,     1.273, 0.000E+00, 0.000E+00,
    67.500,    10.000,   456.328,     4.570,    -0.023,    33.143,   509.253,     0.374,    49.428,  1133.080,     1.000,     4.447,   358.437,   480.428,   237.741,   327.777,    21.379,    10.575,    25.548,    33.172,     0.455,     0.786,     1.241,     1.241, 0.000E+00, 0.000E+00,
    67.600,    10.000,   456.368,     4.678,    -0.025,    33.105,   353.977,     0.372,    49.468,  1133.080,     1.000,     4.466,   226.259,   333.941,   250.367,   328.287,    22.665,     7.097,    25.531,    33.335,     0.442,     0.780,     1.221,     1.221, 0.000E+00, 0.000E+00,
    67.700,    10.000,   456.406,     4.682,    -0.025,    32.619,   132.596,     0.371,    49.506,  1133.080,     1.000,     4.470,    27.478,   125.090,   256.783,   328.308,    20.811,     5.275,    25.516,    33.484,     0.432,     0.774,     1.205,     1.205, 0.000E+00, 0.000E+00,
    67.800,    10.000,   456.444,     4.597,    -0.025,    32.462,     0.000,     0.370,    49.544,  1133.080,     1.000,     4.460,  -112.880,     0.000,   250.174,   327.905,    21.642,    13.507,    25.501,    33.641,     0.427,     0.772,     1.199,     1.199, 0.000E+00, 0.000E+00,
    67.900,    10.000,   456.482,     4.522,    -0.010,    32.338,     0.000,     0.371,    49.582,  1133.080,     1.000,     4.447,  -121.582,     0.000,   243.496,   327.551,    19.533,    17.995,    25.500,    33.782,     0.436,     0.777,     1.213,     1.213, 0.000E+00, 0.000E+00,
    68.000,    10.000,   456.519,     4.471,    -0.001,    32.235,     0.000,     0.372,    49.619,  1133.080,     1.000,     4.435,  -123.117,     0.000,   243.119,   327.314,    22.272,    16.651,    25.506,    33.853,     0.439,     0.779,     1.218,     1.218, 0.000E+00, 0.000E+00,
    68.100,    10.000,   456.554,     4.437,     0.004,    31.880,     0.000,     0.372,    49.654,  1133.080,     1.000,     4.425,  -124.423,     0.000,   242.174,   327.149,    23.446,    16.001,    25.516,    33.889,     0.441,     0.780,     1.221,     1.221, 0.000E+00, 0.000E+00,
    68.200,    10.000,   456.590,     4.410,    -0.005,    32.042,     0.000,     0.374,    49.690,  1133.080,     1.000,     4.413,  -147.320,     0.000,   232.158,   327.023,    24.376,    28.079,    25.535,    33.886,     0.453,     0.785,     1.237,     1.237, 0.000E+00, 0.000E+00,
    68.300,    10.000,   456.624,     4.389,    -0.005,    32.028,    17.928,     0.375,    49.724,  1133.080,     1.000,     4.401,  -119.514,    16.913,   235.129,   326.927,    24.303,    20.325,    25.557,    33.813,     0.460,     0.788,     1.248,     1.248, 0.000E+00, 0.000E+00,
    68.400,    10.000,   456.659,     4.382,    -0.002,    31.250,   169.835,     0.374,    49.759,  1133.080,     1.000,     4.396,    35.770,   160.222,   241.166,   326.892,    20.488,    18.237,    25.557,    33.902,     0.454,     0.784,     1.238,     1.238, 0.000E+00, 0.000E+00,
    68.500,    10.000,   456.693,     4.445,    -0.015,    31.342,   325.800,     0.371,    49.793,  1133.080,     1.000,     4.405,   212.058,   307.358,   253.754,   327.190,    16.380,     5.483,    25.557,    33.941,     0.437,     0.774,     1.211,     1.211, 0.000E+00, 0.000E+00,
    68.600,    10.000,   456.726,     4.498,    -0.017,    31.148,   123.344,     0.369,    49.826,  1133.080,     1.000,     4.413,    50.021,   116.362,   273.961,   327.438,    14.271,    -1.406,    25.552,    34.066,     0.425,     0.766,     1.191,     1.191, 0.000E+00, 0.000E+00,
    68.700,    10.000,   456.760,     4.482,    -0.022,    31.209,   118.270,     0.368,    49.860,  1133.080,     1.000,     4.411,    45.986,   111.575,   261.507,   327.364,     7.691,    -7.958,    25.545,    34.216,     0.418,     0.762,     1.180,     1.180, 0.000E+00, 0.000E+00,
    68.800,    10.000,   456.794,     4.455,    -0.032,    31.545,     0.000,     0.368,    49.894,  1133.080,     1.000,     4.406,   -63.937,     0.000,   264.821,   327.238,     5.317,    -3.797,    25.533,    34.427,     0.419,     0.763,     1.182,     1.182, 0.000E+00, 0.000E+00,
    68.900,    10.000,   456.828,     4.420,    -0.029,    31.800,     0.000,     0.371,    49.928,  1133.080,     1.000,     4.396,   -64.997,     0.000,   267.066,   327.071,     6.419,    -1.426,    25.521,    34.674,     0.436,     0.773,     1.209,     1.209, 0.000E+00, 0.000E+00,
    69.000,    10.000,   456.861,     4.398,    -0.030,    31.231,     0.000,     0.373,    49.961,  1133.080,     1.000,     4.388,   -54.556,     0.000,   272.607,   326.965,    12.817,   -12.620,    25.516,    34.835,     0.448,     0.780,     1.227,     1.227, 0.000E+00, 0.000E+00,
    69.100,    10.000,   456.895,     4.383,    -0.026,    31.062,     0.000,     0.374,    49.995,  1133.080,     1.000,     4.379,   -58.671,     0.000,   270.237,   326.896,    11.015,    -9.003,    25.526,    34.818,     0.455,     0.784,     1.239,     1.239, 0.000E+00, 0.000E+00,
    69.200,    10.000,   456.928,     4.371,    -0.018,    31.019,     0.000,     0.374,    50.028,  1133.080,     1.000,     4.372,   -66.960,     0.000,   264.983,   326.841,    10.183,    -5.082,    25.551,    34.638,     0.457,     0.785,     1.241,     1.241, 0.000E+00, 0.000E+00,
    69.300,    10.000,   456.961,     4.362,    -0.017,    31.019,    12.360,     0.374,    50.061,  1133.080,     1.000,     4.365,   -39.293,    11.660,   272.777,   326.800,    10.961,   -14.031,    25.576,    34.467,     0.457,     0.784,     1.241,     1.241, 0.000E+00, 0.000E+00,
    69.400,    10.000,   456.993,     4.365,    -0.020,    30.948,    74.258,     0.373,    50.093,  1133.080,     1.000,     4.364,    27.346,    70.055,   277.488,   326.813,     8.094,   -14.710,    25.574,    34.544,     0.450,     0.779,     1.229,     1.229, 0.000E+00, 0.000E+00,
    69.500,    10.000,   457.026,     4.440,    -0.030,    30.868,   361.535,     0.372,    50.126,  1133.080,     1.000,     4.374,   299.488,   341.071,   266.236,   327.163,    -1.389,   -17.954,    25.565,    34.683,     0.447,     0.777,     1.223,     1.223, 0.000E+00, 0.000E+00,
    69.600,    10.000,   457.059,     4.572,    -0.031,    30.827,   331.110,     0.373,    50.159,  1133.080,     1.000,     4.395,   283.595,   312.368,   272.863,   327.789,    -4.306,   -21.847,    25.559,    34.810,     0.450,     0.780,     1.230,     1.230, 0.000E+00, 0.000E+00,
    69.700,    10.000,   457.093,     4.627,    -0.033,    31.302,   110.246,     0.374,    50.193,  1133.080,     1.000,     4.406,    81.453,   104.006,   279.423,   328.049,    -8.017,   -18.056,    25.555,    34.899,     0.454,     0.782,     1.236,     1.236, 0.000E+00, 0.000E+00,
    69.800,    10.000,   457.128,     4.584,    -0.030,    31.780,     0.000,     0.374,    50.228,  1133.080,     1.000,     4.402,   -33.785,     0.000,   273.920,   327.844,    -5.127,   -15.012,    25.554,    34.959,     0.457,     0.785,     1.241,     1.241, 0.000E+00, 0.000E+00,
    69.900,    10.000,   457.165,     4.542,    -0.029,    32.238,     0.000,     0.375,    50.265,  1133.080,     1.000,     4.395,   -33.061,     0.000,   273.434,   327.645,    -5.351,   -15.799,    25.555,    34.980,     0.460,     0.786,     1.246,     1.246, 0.000E+00, 0.000E+00,
    70.000,    10.000,   457.203,     4.513,    -0.023,    32.751,     0.000,     0.374,    50.303,  1133.080,     1.000,     4.391,   -18.017,     0.000,   276.851,   327.510,   -10.512,   -22.129,    25.559,    34.985,     0.457,     0.785,     1.242,     1.242, 0.000E+00, 0.000E+00,
    70.100,    10.000,   457.245,     4.498,    -0.025,    33.968,     0.000,     0.373,    50.345,  1133.080,     1.000,     4.388,    -6.869,     0.000,   277.881,   327.440,   -13.423,   -29.267,    25.558,    34.964,     0.452,     0.783,     1.234,     1.234, 0.000E+00, 0.000E+00,
    70.200,    10.000,   457.292,     4.487,    -0.027,    35.404,     0.000,     0.373,    50.392,  1133.080,     1.000,     4.386,    -5.676,     0.000,   278.510,   327.388,   -13.551,   -29.651,    25.559,    34.953,     0.451,     0.782,     1.233,     1.233, 0.000E+00, 0.000E+00,
    70.300,    10.000,   457.344,     4.482,    -0.043,    38.164,    10.613,     0.371,    50.444,  1133.080,     1.000,     4.385,     8.668,    10.012,   280.987,   327.363,    -9.173,   -35.859,    25.554,    34.822,     0.436,     0.775,     1.211,     1.211, 0.000E+00, 0.000E+00,
    70.400,    10.000,   457.400,     4.533,    -0.046,    38.220,   197.172,     0.371,    50.500,  1133.080,     1.000,     4.390,   187.082,   186.012,   282.948,   327.604,    -9.518,   -36.208,    25.555,    34.746,     0.436,     0.774,     1.210,     1.210, 0.000E+00, 0.000E+00,
    70.500,    10.000,   457.457,     4.688,    -0.046,    38.626,   169.873,     0.372,    50.557,  1133.080,     1.000,     4.409,   172.859,   160.257,   292.992,   328.334,   -17.470,   -30.473,    25.559,    34.670,     0.441,     0.776,     1.217,     1.217, 0.000E+00, 0.000E+00,
    70.600,    10.000,   457.519,     4.689,    -0.045,    40.944,    66.159,     0.375,    50.619,  1133.080,     1.000,     4.418,    85.501,    62.414,   303.062,   328.340,   -18.060,   -30.304,    25.561,    34.596,     0.467,     0.784,     1.251,     1.251, 0.000E+00, 0.000E+00,
    70.700,    10.000,   457.597,     4.681,    -0.040,    49.859,    35.909,     0.381,    50.697,  1133.080,     1.000,     4.425,    42.158,    33.877,   299.914,   328.303,   -12.773,   -23.897,    25.561,    34.530,     0.516,     0.794,     1.310,     1.310, 0.000E+00, 0.000E+00,
    70.800,    10.000,   457.704,     4.644,    -0.040,    57.145,     0.000,     0.391,    50.804,  1172.040,     1.000,     4.430,    -5.316,     0.000,   293.662,   328.126,    -9.612,   -19.535,    25.558,    34.471,     0.599,     0.807,     1.406,     1.406, 0.000E+00, 0.000E+00,
    70.900,    10.000,   457.850,     4.599,    -0.038,    73.925,     0.000,     0.405,    50.950,  1172.040,     1.000,     4.434,   -27.568,     0.000,   283.420,   327.916,    -3.023,   -13.904,    25.553,    34.458,     0.730,     0.823,     1.553,     1.553, 0.000E+00, 0.000E+00,
    71.000,    10.000,   458.025,     4.541,    -0.034,    69.810,     0.000,     0.410,    51.125,  1172.040,     1.000,     4.435,   -52.341,     0.000,   270.900,   327.640,     1.802,    -6.201,    25.567,    34.639,     0.774,     0.831,     1.605,     1.605, 0.000E+00, 0.000E+00,
    71.100,    10.000,   458.220,     4.502,    -0.033,    63.379,     0.000,     0.416,    51.320,  1172.040,     1.000,     4.437,   -71.282,     0.000,   264.918,   327.458,     8.178,     0.563,    25.544,    34.667,     0.824,     0.837,     1.661,     1.661, 0.000E+00, 0.000E+00,
    71.200,    10.000,   458.414,     4.470,    -0.022,    99.901,     0.000,     0.408,    51.514,  1172.040,     1.000,     4.437,   -75.638,     0.000,   261.535,   327.309,     8.685,     1.180,    25.577,    34.719,     0.754,     0.828,     1.583,     1.583, 0.000E+00, 0.000E+00,
    71.300,    10.000,   458.595,     4.453,    -0.023,    85.525,    13.447,     0.400,    51.695,  1172.040,     1.000,     4.437,   -80.707,    12.686,   255.083,   327.227,    14.624,     6.625,    25.641,    34.426,     0.683,     0.815,     1.498,     1.498, 0.000E+00, 0.000E+00,
    71.400,    10.000,   458.766,     4.455,    -0.021,   100.215,   160.361,     0.402,    51.866,  1172.040,     1.000,     4.442,    69.358,   151.284,   258.850,   327.236,    13.221,     0.319,    25.623,    34.325,     0.699,     0.816,     1.515,     1.515, 0.000E+00, 0.000E+00,
    71.500,    10.000,   458.929,     4.514,    -0.023,    67.791,   169.686,     0.404,    52.029,  1172.040,     1.000,     4.459,    94.711,   160.081,   271.707,   327.515,    11.371,    -1.809,    25.557,    34.409,     0.725,     0.819,     1.544,     1.544, 0.000E+00, 0.000E+00,
    71.600,    10.000,   459.082,     4.581,    -0.020,    64.779,   375.019,     0.405,    52.182,  1172.040,     1.000,     4.478,   278.013,   353.792,   254.449,   327.827,     6.475,    -4.075,    25.510,    34.517,     0.735,     0.820,     1.555,     1.555, 0.000E+00, 0.000E+00,
    71.700,    10.000,   459.228,     4.627,    -0.026,    56.181,   248.065,     0.406,    52.328,  1172.040,     1.000,     4.494,   139.942,   234.023,   241.625,   328.047,    11.541,    -3.881,    25.474,    34.641,     0.739,     0.820,     1.560,     1.560, 0.000E+00, 0.000E+00,
    71.800,    10.000,   459.368,     4.583,    -0.033,    49.198,     0.747,     0.407,    52.468,  1172.040,     1.000,     4.495,   -93.664,     0.705,   249.745,   327.841,    11.970,     4.304,    25.442,    34.774,     0.744,     0.822,     1.565,     1.565, 0.000E+00, 0.000E+00,
    71.900,    10.000,   459.501,     4.517,    -0.036,    55.657,     0.000,     0.408,    52.601,  1172.040,     1.000,     4.488,   -99.282,     0.000,   247.925,   327.530,    12.716,     6.960,    25.417,    34.911,     0.756,     0.824,     1.581,     1.581, 0.000E+00, 0.000E+00,
    72.000,    10.000,   459.623,     4.472,    -0.038,    72.762,     0.000,     0.413,    52.723,  1217.130,     1.000,     4.481,  -108.856,     0.000,   245.241,   327.314,    15.372,    11.411,    25.449,    35.027,     0.796,     0.833,     1.629,     1.629, 0.000E+00, 0.000E+00,
    72.100,    10.000,   459.735,     4.440,    -0.039,    42.140,     0.000,     0.423,    52.835,  1217.130,     1.000,     4.471,  -113.803,     0.000,   243.847,   327.165,    16.867,    13.618,    25.480,    35.037,     0.878,     0.849,     1.727,     1.727, 0.000E+00, 0.000E+00,
    72.200,    10.000,   459.843,     4.419,    -0.037,    49.761,     0.000,     0.436,    52.943,  1217.130,     1.000,     4.460,  -112.735,     0.000,   243.822,   327.065,    16.243,    13.248,    25.488,    34.981,     0.989,     0.868,     1.857,     1.857, 0.000E+00, 0.000E+00,
    72.300,    10.000,   459.946,     4.397,    -0.033,    67.133,    17.927,     0.443,    53.046,  1217.130,     1.000,     4.449,   -97.300,    16.912,   242.251,   326.962,    16.298,    13.202,    25.485,    35.016,     1.052,     0.880,     1.932,     1.932, 0.000E+00, 0.000E+00,
    72.400,    10.000,   460.045,     4.397,    -0.030,    56.572,   187.835,     0.439,    53.145,  1217.130,     1.000,     4.446,    72.126,   177.203,   245.984,   326.961,    14.195,     9.905,    25.468,    35.151,     1.018,     0.875,     1.893,     1.893, 0.000E+00, 0.000E+00,
    72.500,    10.000,   460.141,     4.449,    -0.033,    54.718,   258.088,     0.431,    53.241,  1217.130,     1.000,     4.451,   146.108,   243.480,   255.838,   327.206,    15.217,    10.787,    25.444,    35.324,     0.951,     0.863,     1.814,     1.814, 0.000E+00, 0.000E+00,
    72.600,    10.000,   460.234,     4.608,    -0.032,    71.586,   534.435,     0.427,    53.334,  1217.130,     1.000,     4.469,   405.965,   504.184,   242.772,   327.957,    10.845,     2.189,    25.427,    35.479,     0.913,     0.856,     1.769,     1.769, 0.000E+00, 0.000E+00,
    72.700,    10.000,   460.323,     4.678,    -0.035,    10.584,   113.245,     0.424,    53.423,  1217.130,     1.000,     4.480,    21.663,   106.835,   262.247,   328.288,    13.716,     5.415,    25.413,    35.611,     0.891,     0.852,     1.744,     1.744, 0.000E+00, 0.000E+00,
    72.800,    10.000,   460.409,     4.587,    -0.035,    51.793,     0.747,     0.423,    53.509,  1217.130,     1.000,     4.469,  -108.800,     0.705,   243.133,   327.858,    14.063,    10.718,    25.401,    35.729,     0.878,     0.850,     1.728,     1.728, 0.000E+00, 0.000E+00,
    72.900,    10.000,   460.493,     4.502,    -0.034,    53.103,     0.000,     0.427,    53.593,  1217.130,     1.000,     4.454,  -109.942,     0.000,   242.590,   327.458,    14.609,    10.465,    25.411,    35.895,     0.908,     0.858,     1.766,     1.766, 0.000E+00, 0.000E+00,
    73.000,    10.000,   460.574,     4.447,    -0.034,    48.546,     0.000,     0.428,    53.674,  1217.130,     1.000,     4.439,  -116.788,     0.000,   240.578,   327.196,    17.603,    12.567,    25.410,    35.987,     0.921,     0.861,     1.782,     1.782, 0.000E+00, 0.000E+00,
    73.100,    10.000,   460.652,     4.410,    -0.033,    63.866,     0.000,     0.435,    53.752,  1217.130,     1.000,     4.424,  -116.796,     0.000,   240.451,   327.026,    18.536,    11.685,    25.429,    36.033,     0.973,     0.872,     1.845,     1.845, 0.000E+00, 0.000E+00,
    73.200,    10.000,   460.727,     4.391,    -0.031,    28.393,     0.000,     0.446,    53.827,  1217.130,     1.000,     4.409,  -121.361,     0.000,   238.273,   326.936,    19.038,    13.660,    25.441,    35.852,     1.069,     0.893,     1.962,     1.962, 0.000E+00, 0.000E+00,
    73.300,    10.000,   460.799,     4.376,    -0.026,    61.497,    28.635,     0.455,    53.899,  1217.130,     1.000,     4.396,   -93.912,    27.014,   235.354,   326.863,    17.186,    12.231,    25.433,    35.614,     1.140,     0.911,     2.051,     2.051, 0.000E+00, 0.000E+00,
    73.400,    10.000,   460.871,     4.375,    -0.024,    62.683,   194.100,     0.455,    53.971,  1217.130,     1.000,     4.390,    88.845,   183.114,   250.874,   326.860,    11.530,     6.753,    25.424,    35.601,     1.134,     0.910,     2.044,     2.044, 0.000E+00, 0.000E+00,
    73.500,    10.000,   460.940,     4.454,    -0.023,    57.148,   169.743,     0.448,    54.040,  1217.130,     1.000,     4.400,   101.273,   160.135,   272.284,   327.231,    10.404,    -6.488,    25.414,    35.684,     1.078,     0.898,     1.976,     1.976, 0.000E+00, 0.000E+00,
    73.600,    10.000,   461.007,     4.594,    -0.005,    45.719,   461.176,     0.442,    54.107,  1217.130,     1.000,     4.419,   327.073,   435.072,   242.391,   327.890,    14.003,     8.496,    25.401,    35.690,     1.031,     0.887,     1.918,     1.918, 0.000E+00, 0.000E+00,
    73.700,    10.000,   461.073,     4.642,    -0.001,    49.620,    90.500,     0.436,    54.173,  1217.130,     1.000,     4.430,    12.687,    85.377,   267.685,   328.116,    10.012,     2.247,    25.386,    35.617,     0.985,     0.876,     1.860,     1.860, 0.000E+00, 0.000E+00,
    73.800,    10.000,   461.138,     4.590,    -0.011,    62.527,     2.242,     0.432,    54.238,  1217.130,     1.000,     4.426,  -108.203,     2.115,   255.867,   327.871,    28.562,     9.752,    25.372,    35.582,     0.955,     0.868,     1.823,     1.823, 0.000E+00, 0.000E+00,
