 Fish habitat analysis: CE-QUAL-W2 model results
 
 Species, Temperature minimum, Temperature maximum, Dissolved oxygen minimum
RainbowTrout,               0.00,   18.00,    5.00
StripedBass,               10.00,   24.00,    5.00
Walleye,                   12.00,   24.00,    5.00
WhiteBass,                  0.00,   28.00,    3.00
SmallmouthBass,             0.00,   29.00,    4.00
SpottedBass,                0.00,   24.40,    6.00
GizzardShad,               10.00,   26.70,    6.00
LargemouthBass,            10.00,   30.00,    5.00
ChannelCatfish,            18.00,   31.00,    5.00
 
JDAY,%VOL-RainbowTrout,HAB-VOL(m3)-RainbowTrout,%VOL-StripedBass,HAB-VOL(m3)-StripedBass,%VOL-Walleye,HAB-VOL(m3)-Walleye,%VOL-WhiteBass,HAB-VOL(m3)-WhiteBass,%VOL-SmallmouthBass,HAB-VOL(m3)-SmallmouthBass,%VOL-SpottedBass,HAB-VOL(m3)-SpottedBass,%VOL-GizzardShad,HAB-VOL(m3)-GizzardShad,%VOL-LargemouthBass,HAB-VOL(m3)-LargemouthBass,%VOL-ChannelCatfish,HAB-VOL(m3)-ChannelCatfish,
    30.900,  100.00,  0.2205E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2205E+09,  100.00,  0.2205E+09,  100.00,  0.2205E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    31.000,  100.00,  0.2204E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2204E+09,  100.00,  0.2204E+09,  100.00,  0.2204E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    31.100,  100.00,  0.2204E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2204E+09,  100.00,  0.2204E+09,  100.00,  0.2204E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    31.200,  100.00,  0.2204E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2204E+09,  100.00,  0.2204E+09,  100.00,  0.2204E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    31.300,  100.00,  0.2204E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2204E+09,  100.00,  0.2204E+09,  100.00,  0.2204E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    31.400,  100.00,  0.2205E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2205E+09,  100.00,  0.2205E+09,  100.00,  0.2205E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    31.500,  100.00,  0.2205E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2205E+09,  100.00,  0.2205E+09,  100.00,  0.2205E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    31.600,  100.00,  0.2206E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2206E+09,  100.00,  0.2206E+09,  100.00,  0.2206E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    31.700,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2207E+09,  100.00,  0.2207E+09,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    31.800,  100.00,  0.2208E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2208E+09,  100.00,  0.2208E+09,  100.00,  0.2208E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    31.900,  100.00,  0.2209E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2209E+09,  100.00,  0.2209E+09,  100.00,  0.2209E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    32.000,  100.00,  0.2210E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2210E+09,  100.00,  0.2210E+09,  100.00,  0.2210E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    32.100,  100.00,  0.2211E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2211E+09,  100.00,  0.2211E+09,  100.00,  0.2211E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    32.200,  100.00,  0.2213E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2213E+09,  100.00,  0.2213E+09,  100.00,  0.2213E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    32.300,  100.00,  0.2215E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2215E+09,  100.00,  0.2215E+09,  100.00,  0.2215E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    32.400,  100.00,  0.2216E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2216E+09,  100.00,  0.2216E+09,  100.00,  0.2216E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    32.500,  100.00,  0.2218E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2218E+09,  100.00,  0.2218E+09,  100.00,  0.2218E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    32.600,  100.00,  0.2220E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2220E+09,  100.00,  0.2220E+09,  100.00,  0.2220E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    32.700,  100.00,  0.2221E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2221E+09,  100.00,  0.2221E+09,  100.00,  0.2221E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    32.800,  100.00,  0.2223E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2223E+09,  100.00,  0.2223E+09,  100.00,  0.2223E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    32.900,  100.00,  0.2225E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2225E+09,  100.00,  0.2225E+09,  100.00,  0.2225E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    33.000,  100.00,  0.2226E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2226E+09,  100.00,  0.2226E+09,  100.00,  0.2226E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    33.100,  100.00,  0.2228E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2228E+09,  100.00,  0.2228E+09,  100.00,  0.2228E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    33.200,  100.00,  0.2229E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2229E+09,  100.00,  0.2229E+09,  100.00,  0.2229E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    33.300,  100.00,  0.2231E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2231E+09,  100.00,  0.2231E+09,  100.00,  0.2231E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    33.400,  100.00,  0.2232E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2232E+09,  100.00,  0.2232E+09,  100.00,  0.2232E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    33.500,  100.00,  0.2234E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2234E+09,  100.00,  0.2234E+09,  100.00,  0.2234E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    33.600,  100.00,  0.2235E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2235E+09,  100.00,  0.2235E+09,  100.00,  0.2235E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    33.700,  100.00,  0.2236E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2236E+09,  100.00,  0.2236E+09,  100.00,  0.2236E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    33.800,  100.00,  0.2238E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2238E+09,  100.00,  0.2238E+09,  100.00,  0.2238E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    33.900,  100.00,  0.2239E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2239E+09,  100.00,  0.2239E+09,  100.00,  0.2239E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    34.000,  100.00,  0.2240E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2240E+09,  100.00,  0.2240E+09,  100.00,  0.2240E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    34.100,  100.00,  0.2242E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2242E+09,  100.00,  0.2242E+09,  100.00,  0.2242E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    34.200,  100.00,  0.2243E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2243E+09,  100.00,  0.2243E+09,  100.00,  0.2243E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    34.300,  100.00,  0.2245E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2245E+09,  100.00,  0.2245E+09,  100.00,  0.2245E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    34.400,  100.00,  0.2246E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2246E+09,  100.00,  0.2246E+09,  100.00,  0.2246E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    34.500,  100.00,  0.2248E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2248E+09,  100.00,  0.2248E+09,  100.00,  0.2248E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    34.600,  100.00,  0.2249E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2249E+09,  100.00,  0.2249E+09,  100.00,  0.2249E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    34.700,  100.00,  0.2250E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2250E+09,  100.00,  0.2250E+09,  100.00,  0.2250E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    34.800,  100.00,  0.2252E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2252E+09,  100.00,  0.2252E+09,  100.00,  0.2252E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    34.900,  100.00,  0.2253E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2253E+09,  100.00,  0.2253E+09,  100.00,  0.2253E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    35.000,  100.00,  0.2255E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2255E+09,  100.00,  0.2255E+09,  100.00,  0.2255E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    35.100,  100.00,  0.2256E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2256E+09,  100.00,  0.2256E+09,  100.00,  0.2256E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    35.200,  100.00,  0.2257E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2257E+09,  100.00,  0.2257E+09,  100.00,  0.2257E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    35.300,  100.00,  0.2259E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2259E+09,  100.00,  0.2259E+09,  100.00,  0.2259E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    35.400,  100.00,  0.2260E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2260E+09,  100.00,  0.2260E+09,  100.00,  0.2260E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    35.500,  100.00,  0.2261E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2261E+09,  100.00,  0.2261E+09,  100.00,  0.2261E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    35.600,  100.00,  0.2263E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2263E+09,  100.00,  0.2263E+09,  100.00,  0.2263E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    35.700,  100.00,  0.2264E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2264E+09,  100.00,  0.2264E+09,  100.00,  0.2264E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    35.800,  100.00,  0.2265E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2265E+09,  100.00,  0.2265E+09,  100.00,  0.2265E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    35.900,  100.00,  0.2267E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2267E+09,  100.00,  0.2267E+09,  100.00,  0.2267E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    36.000,  100.00,  0.2268E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2268E+09,  100.00,  0.2268E+09,  100.00,  0.2268E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    36.100,  100.00,  0.2269E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2269E+09,  100.00,  0.2269E+09,  100.00,  0.2269E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    36.200,  100.00,  0.2270E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2270E+09,  100.00,  0.2270E+09,  100.00,  0.2270E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    36.300,  100.00,  0.2272E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2272E+09,  100.00,  0.2272E+09,  100.00,  0.2272E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    36.400,  100.00,  0.2273E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2273E+09,  100.00,  0.2273E+09,  100.00,  0.2273E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    36.500,  100.00,  0.2274E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2274E+09,  100.00,  0.2274E+09,  100.00,  0.2274E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    36.600,  100.00,  0.2276E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2276E+09,  100.00,  0.2276E+09,  100.00,  0.2276E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    36.700,  100.00,  0.2277E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2277E+09,  100.00,  0.2277E+09,  100.00,  0.2277E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    36.800,  100.00,  0.2278E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2278E+09,  100.00,  0.2278E+09,  100.00,  0.2278E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    36.900,  100.00,  0.2279E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2279E+09,  100.00,  0.2279E+09,  100.00,  0.2279E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    37.000,  100.00,  0.2281E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2281E+09,  100.00,  0.2281E+09,  100.00,  0.2281E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    37.100,  100.00,  0.2282E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2282E+09,  100.00,  0.2282E+09,  100.00,  0.2282E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    37.200,  100.00,  0.2283E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2283E+09,  100.00,  0.2283E+09,  100.00,  0.2283E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    37.300,  100.00,  0.2284E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2284E+09,  100.00,  0.2284E+09,  100.00,  0.2284E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    37.400,  100.00,  0.2286E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2286E+09,  100.00,  0.2286E+09,  100.00,  0.2286E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    37.500,  100.00,  0.2287E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2287E+09,  100.00,  0.2287E+09,  100.00,  0.2287E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    37.600,  100.00,  0.2288E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2288E+09,  100.00,  0.2288E+09,  100.00,  0.2288E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    37.700,  100.00,  0.2289E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2289E+09,  100.00,  0.2289E+09,  100.00,  0.2289E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    37.800,  100.00,  0.2291E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2291E+09,  100.00,  0.2291E+09,  100.00,  0.2291E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    37.900,  100.00,  0.2292E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2292E+09,  100.00,  0.2292E+09,  100.00,  0.2292E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    38.000,  100.00,  0.2294E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2294E+09,  100.00,  0.2294E+09,  100.00,  0.2294E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    38.100,  100.00,  0.2296E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2296E+09,  100.00,  0.2296E+09,  100.00,  0.2296E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    38.200,  100.00,  0.2298E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2298E+09,  100.00,  0.2298E+09,  100.00,  0.2298E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    38.300,  100.00,  0.2300E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2300E+09,  100.00,  0.2300E+09,  100.00,  0.2300E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    38.400,  100.00,  0.2302E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2302E+09,  100.00,  0.2302E+09,  100.00,  0.2302E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    38.500,  100.00,  0.2304E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2304E+09,  100.00,  0.2304E+09,  100.00,  0.2304E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    38.600,  100.00,  0.2306E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2306E+09,  100.00,  0.2306E+09,  100.00,  0.2306E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    38.700,  100.00,  0.2308E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2308E+09,  100.00,  0.2308E+09,  100.00,  0.2308E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    38.800,  100.00,  0.2311E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2311E+09,  100.00,  0.2311E+09,  100.00,  0.2311E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    38.900,  100.00,  0.2314E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2314E+09,  100.00,  0.2314E+09,  100.00,  0.2314E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    39.000,  100.00,  0.2317E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2317E+09,  100.00,  0.2317E+09,  100.00,  0.2317E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    39.100,  100.00,  0.2320E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2320E+09,  100.00,  0.2320E+09,  100.00,  0.2320E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    39.200,  100.00,  0.2323E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2323E+09,  100.00,  0.2323E+09,  100.00,  0.2323E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    39.300,  100.00,  0.2326E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2326E+09,  100.00,  0.2326E+09,  100.00,  0.2326E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    39.400,  100.00,  0.2329E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2329E+09,  100.00,  0.2329E+09,  100.00,  0.2329E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    39.500,  100.00,  0.2332E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2332E+09,  100.00,  0.2332E+09,  100.00,  0.2332E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    39.600,  100.00,  0.2335E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2335E+09,  100.00,  0.2335E+09,  100.00,  0.2335E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    39.700,  100.00,  0.2338E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2338E+09,  100.00,  0.2338E+09,  100.00,  0.2338E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    39.800,  100.00,  0.2341E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2341E+09,  100.00,  0.2341E+09,  100.00,  0.2341E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    39.900,  100.00,  0.2344E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2344E+09,  100.00,  0.2344E+09,  100.00,  0.2344E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    40.000,  100.00,  0.2347E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2347E+09,  100.00,  0.2347E+09,  100.00,  0.2347E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    40.100,  100.00,  0.2350E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2350E+09,  100.00,  0.2350E+09,  100.00,  0.2350E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    40.200,  100.00,  0.2352E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2352E+09,  100.00,  0.2352E+09,  100.00,  0.2352E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    40.300,  100.00,  0.2355E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2355E+09,  100.00,  0.2355E+09,  100.00,  0.2355E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    40.400,  100.00,  0.2357E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2357E+09,  100.00,  0.2357E+09,  100.00,  0.2357E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    40.500,  100.00,  0.2359E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2359E+09,  100.00,  0.2359E+09,  100.00,  0.2359E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    40.600,  100.00,  0.2362E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2362E+09,  100.00,  0.2362E+09,  100.00,  0.2362E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    40.700,  100.00,  0.2364E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2364E+09,  100.00,  0.2364E+09,  100.00,  0.2364E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    40.800,  100.00,  0.2366E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2366E+09,  100.00,  0.2366E+09,  100.00,  0.2366E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    40.900,  100.00,  0.2368E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2368E+09,  100.00,  0.2368E+09,  100.00,  0.2368E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
