JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),     TDS,    Gen1,    ISS1,    ISS2,     TSS,    TISS,TISSIN  (kg/d),TISSOUT (kg/d),
   173.303,   544.540,   475.054,    14.647,     0.003,     0.000,    56.759,     0.273,   101.304,   561.260,     1.000,     8.569,   -80.479,    53.546,   311.124,   378.032,    48.742,    18.375,    21.651,    35.109,     0.017,     0.211,     0.228,     0.228, 0.000E+00, 0.000E+00,
   173.406,   611.413,   475.048,    14.580,     0.003,     0.000,   240.606,     0.273,   101.298,   561.260,     1.000,     8.614,   116.646,   226.987,   313.883,   377.645,    37.879,     8.701,    21.652,    35.129,     0.016,     0.211,     0.228,     0.228, 0.000E+00, 0.000E+00,
   173.500,   679.103,   475.042,    14.634,     0.003,     0.000,   390.621,     0.272,   101.292,   561.260,     1.000,     8.645,   285.826,   368.510,   326.896,   377.925,    36.551,    -4.896,    21.653,    35.160,     0.015,     0.208,     0.224,     0.224, 0.000E+00, 0.000E+00,
   173.600,   689.222,   475.034,    14.656,     0.003,     0.000,   237.988,     0.272,   101.284,   561.260,     1.000,     8.645,   169.115,   224.517,   345.132,   378.066,    37.542,   -15.076,    21.652,    35.089,     0.016,     0.211,     0.226,     0.226, 0.000E+00, 0.000E+00,
   173.708,   762.800,   475.023,    14.610,     0.003,     0.000,   260.787,     0.273,   101.273,   561.260,     1.000,     8.629,   180.558,   246.025,   331.648,   377.808,    30.966,   -11.660,    21.649,    34.936,     0.017,     0.216,     0.232,     0.232, 0.000E+00, 0.000E+00,
   173.802,   266.995,   475.016,    14.542,     0.003,     0.000,    49.047,     0.274,   101.266,   561.260,     1.000,     8.627,   -21.623,    46.271,   332.156,   377.473,    29.508,    -6.931,    21.647,    34.811,     0.017,     0.220,     0.237,     0.237, 0.000E+00, 0.000E+00,
   173.900,   196.718,   475.009,    14.373,     0.003,     0.000,     0.000,     0.274,   101.259,   561.260,     1.000,     8.629,  -110.769,     0.000,   304.565,   376.581,    33.408,     5.345,    21.645,    34.707,     0.018,     0.223,     0.241,     0.241, 0.000E+00, 0.000E+00,
   174.000,   293.360,   475.003,    14.195,     0.003,     0.000,     0.000,     0.274,   101.253,   561.260,     1.000,     8.642,  -134.028,     0.000,   290.177,   375.654,    37.097,    11.455,    21.643,    34.627,     0.018,     0.225,     0.243,     0.243, 0.000E+00, 0.000E+00,
   174.100,   284.271,   474.998,    14.088,     0.003,     0.000,     0.000,     0.276,   101.248,   561.260,     1.000,     8.671,  -144.878,     0.000,   280.037,   375.083,    35.815,    14.017,    21.637,    34.418,     0.021,     0.237,     0.259,     0.259, 0.000E+00, 0.000E+00,
   174.200,   346.103,   474.994,    14.024,     0.003,     0.000,     3.357,     0.275,   101.244,   561.260,     1.000,     8.709,  -152.091,     3.167,   274.083,   374.752,    38.527,    16.063,    21.638,    34.557,     0.020,     0.232,     0.252,     0.252, 0.000E+00, 0.000E+00,
   174.305,   663.844,   474.988,    14.008,     0.003,     0.000,   234.416,     0.275,   101.238,   561.260,     1.000,     8.760,    74.123,   221.147,   278.615,   374.640,    39.303,    11.697,    21.639,    34.727,     0.019,     0.226,     0.245,     0.245, 0.000E+00, 0.000E+00,
   174.407,   629.916,   474.983,    14.202,     0.003,     0.000,   653.600,     0.274,   101.233,   561.260,     1.000,     8.784,   505.656,   616.603,   294.820,   375.561,    33.611,    -3.404,    21.640,    34.841,     0.017,     0.219,     0.237,     0.237, 0.000E+00, 0.000E+00,
   174.500,   787.565,   474.978,    14.610,     0.003,     0.000,   927.899,     0.273,   101.228,   561.260,     1.000,     8.775,   806.839,   875.376,   321.389,   377.757,    35.697,   -23.527,    21.641,    34.936,     0.016,     0.213,     0.230,     0.230, 0.000E+00, 0.000E+00,
   174.600,   756.175,   474.970,    15.034,     0.003,     0.000,   805.745,     0.273,   101.220,   561.260,     1.000,     8.738,   717.445,   760.136,   343.198,   380.010,    45.043,   -39.163,    21.641,    35.016,     0.015,     0.210,     0.225,     0.225, 0.000E+00, 0.000E+00,
   174.700,   355.403,   474.962,    15.254,     0.003,     0.000,   347.986,     0.272,   101.212,   561.260,     1.000,     8.672,   297.889,   328.289,   357.137,   381.208,    49.327,   -42.998,    21.641,    35.050,     0.015,     0.209,     0.224,     0.224, 0.000E+00, 0.000E+00,
   174.802,   273.679,   474.954,    15.175,     0.003,     0.000,   100.463,     0.272,   101.204,   561.260,     1.000,     8.625,    46.917,    94.777,   341.011,   380.800,    34.401,   -26.330,    21.639,    35.052,     0.015,     0.208,     0.223,     0.223, 0.000E+00, 0.000E+00,
   174.900,   200.196,   474.947,    15.024,     0.003,     0.000,     0.000,     0.272,   101.197,   561.260,     1.000,     8.647,  -100.709,     0.000,   313.679,   380.003,    33.184,     1.200,    21.637,    35.077,     0.014,     0.206,     0.221,     0.221, 0.000E+00, 0.000E+00,
   175.000,   288.691,   474.942,    14.913,     0.003,     0.000,     0.000,     0.272,   101.192,   561.260,     1.000,     8.741,  -131.106,     0.000,   300.772,   379.406,    38.941,    13.532,    21.633,    35.139,     0.015,     0.209,     0.224,     0.224, 0.000E+00, 0.000E+00,
   175.100,   291.084,   474.938,    14.901,     0.003,     0.000,     0.000,     0.272,   101.188,   561.260,     1.000,     8.874,  -156.054,     0.000,   290.282,   379.345,    44.633,    22.359,    21.634,    35.316,     0.014,     0.202,     0.217,     0.217, 0.000E+00, 0.000E+00,
   175.200,   352.675,   474.935,    14.877,     0.004,     0.000,     3.375,     0.271,   101.185,   561.260,     1.000,     8.959,  -139.033,     3.184,   297.694,   379.218,    41.443,    19.250,    21.634,    35.462,     0.014,     0.197,     0.211,     0.211, 0.000E+00, 0.000E+00,
   175.303,   528.126,   474.930,    14.867,     0.004,     0.000,    75.055,     0.271,   101.180,   561.260,     1.000,     8.971,   -35.978,    70.806,   314.468,   379.161,    32.529,     9.562,    21.635,    35.589,     0.013,     0.192,     0.206,     0.206, 0.000E+00, 0.000E+00,
   175.400,   606.703,   474.925,    14.890,     0.004,     0.000,   163.723,     0.270,   101.175,   561.260,     1.000,     8.905,    80.939,   154.456,   332.807,   379.277,    27.947,    -0.901,    21.635,    35.691,     0.013,     0.189,     0.202,     0.202, 0.000E+00, 0.000E+00,
   175.500,   636.908,   474.918,    15.084,     0.003,     0.000,   730.361,     0.270,   101.168,   561.260,     1.000,     8.802,   660.498,   689.020,   348.013,   380.295,    31.955,   -35.716,    21.636,    35.788,     0.012,     0.183,     0.195,     0.195, 0.000E+00, 0.000E+00,
   175.600,   670.384,   474.911,    15.568,     0.003,     0.000,   816.226,     0.269,   101.161,   561.260,     1.000,     8.741,   737.155,   770.025,   361.341,   382.823,    69.301,   -57.913,    21.637,    35.882,     0.011,     0.179,     0.190,     0.190, 0.000E+00, 0.000E+00,
   175.700,   350.738,   474.902,    15.831,     0.003,     0.000,   547.021,     0.269,   101.152,   561.260,     1.000,     8.685,   488.952,   516.058,   367.618,   384.238,    76.987,   -66.501,    21.639,    35.952,     0.010,     0.178,     0.188,     0.188, 0.000E+00, 0.000E+00,
   175.803,   289.493,   474.894,    15.847,     0.003,     0.000,   103.875,     0.269,   101.144,   561.260,     1.000,     8.699,    53.398,    97.996,   362.090,   384.361,    66.419,   -44.093,    21.639,    36.004,     0.010,     0.177,     0.187,     0.187, 0.000E+00, 0.000E+00,
   175.900,   211.256,   474.887,    15.707,     0.003,     0.000,     0.000,     0.268,   101.137,   561.260,     1.000,     8.799,  -117.474,     0.000,   306.182,   383.616,    42.755,    -2.716,    21.639,    36.059,     0.010,     0.174,     0.184,     0.184, 0.000E+00, 0.000E+00,
   176.000,   192.951,   474.880,    15.625,     0.003,     0.000,     0.000,     0.269,   101.130,   561.260,     1.000,     8.934,  -151.757,     0.000,   284.890,   383.171,    41.962,    11.515,    21.637,    36.151,     0.010,     0.175,     0.185,     0.185, 0.000E+00, 0.000E+00,
   176.100,   290.428,   474.876,    15.625,     0.003,     0.000,     0.000,     0.268,   101.126,   561.260,     1.000,     9.081,  -167.847,     0.000,   276.655,   383.173,    44.053,    17.276,    21.638,    36.269,     0.010,     0.171,     0.180,     0.180, 0.000E+00, 0.000E+00,
   176.204,   387.441,   474.872,    15.590,     0.003,     0.000,     5.230,     0.268,   101.122,   561.260,     1.000,     9.167,  -175.107,     4.934,   270.755,   382.994,    46.774,    21.028,    21.638,    36.375,     0.009,     0.167,     0.176,     0.176, 0.000E+00, 0.000E+00,
   176.303,   555.562,   474.867,    15.590,     0.004,     0.000,   257.905,     0.267,   101.117,   561.260,     1.000,     9.149,   134.533,   243.307,   303.023,   382.959,    32.189,    -3.350,    21.638,    36.464,     0.009,     0.164,     0.173,     0.173, 0.000E+00, 0.000E+00,
   176.400,   676.060,   474.862,    15.825,     0.003,     0.000,   643.446,     0.267,   101.112,   561.260,     1.000,     9.070,   547.574,   607.025,   335.615,   384.160,    36.620,   -25.714,    21.640,    36.553,     0.008,     0.159,     0.167,     0.167, 0.000E+00, 0.000E+00,
   176.500,   496.740,   474.856,    16.279,     0.003,     0.000,   921.670,     0.266,   101.106,   561.260,     1.000,     8.923,   832.469,   869.500,   366.565,   386.642,    67.763,   -50.810,    21.641,    36.653,     0.007,     0.155,     0.162,     0.162, 0.000E+00, 0.000E+00,
   176.600,   582.711,   474.848,    16.729,     0.003,     0.000,   869.490,     0.266,   101.098,   561.260,     1.000,     8.797,   838.017,   820.274,   395.980,   389.015,    62.925,   -73.703,    21.643,    36.750,     0.007,     0.153,     0.160,     0.160, 0.000E+00, 0.000E+00,
   176.705,   435.568,   474.840,    17.019,     0.003,     0.000,   540.828,     0.266,   101.090,   561.260,     1.000,     8.716,   525.985,   510.215,   408.757,   390.573,    72.870,   -70.456,    21.645,    36.834,     0.007,     0.152,     0.158,     0.158, 0.000E+00, 0.000E+00,
   176.803,   294.745,   474.833,    17.059,     0.003,     0.000,   116.919,     0.266,   101.083,   561.260,     1.000,     8.722,   118.318,   110.300,   398.637,   390.849,    60.196,   -60.426,    21.646,    36.912,     0.006,     0.150,     0.156,     0.156, 0.000E+00, 0.000E+00,
   176.900,   206.801,   474.827,    16.926,     0.003,     0.000,     0.000,     0.265,   101.077,   561.260,     1.000,     8.808,   -66.368,     0.000,   340.346,   390.134,    35.867,   -19.288,    21.646,    36.994,     0.006,     0.147,     0.153,     0.153, 0.000E+00, 0.000E+00,
   177.000,   191.946,   474.823,    16.762,     0.003,     0.000,     0.000,     0.265,   101.073,   561.260,     1.000,     8.969,  -111.457,     0.000,   308.663,   389.240,    28.328,     2.552,    21.646,    37.079,     0.006,     0.145,     0.151,     0.151, 0.000E+00, 0.000E+00,
   177.100,   290.231,   474.820,    16.669,     0.003,     0.000,     0.000,     0.265,   101.070,   561.260,     1.000,     9.165,  -133.716,     0.000,   298.856,   388.742,    34.419,     9.411,    21.644,    37.176,     0.006,     0.147,     0.153,     0.153, 0.000E+00, 0.000E+00,
   177.200,   352.058,   474.816,    16.614,     0.003,     0.000,     6.071,     0.265,   101.066,   561.260,     1.000,     9.277,  -152.333,     5.727,   289.187,   388.454,    42.255,    16.538,    21.645,    37.278,     0.006,     0.144,     0.150,     0.150, 0.000E+00, 0.000E+00,
   177.305,   630.109,   474.810,    16.587,     0.004,     0.000,   215.481,     0.265,   101.060,   561.260,     1.000,     9.290,   105.998,   203.284,   314.612,   388.283,    27.697,    -4.081,    21.645,    37.377,     0.005,     0.142,     0.147,     0.147, 0.000E+00, 0.000E+00,
   177.408,   672.273,   474.803,    16.774,     0.003,     0.000,   575.872,     0.264,   101.053,   561.260,     1.000,     9.176,   505.118,   543.276,   354.919,   389.171,    34.533,   -30.627,    21.647,    37.480,     0.005,     0.137,     0.143,     0.143, 0.000E+00, 0.000E+00,
   177.500,   596.180,   474.797,    17.129,     0.003,     0.000,   901.446,     0.264,   101.047,   561.260,     1.000,     9.017,   838.163,   850.421,   378.512,   391.161,    50.518,   -50.910,    21.648,    37.557,     0.005,     0.136,     0.141,     0.141, 0.000E+00, 0.000E+00,
   177.600,   596.430,   474.789,    17.577,     0.003,     0.000,   881.345,     0.264,   101.039,   561.260,     1.000,     8.885,   859.594,   831.457,   401.765,   393.594,    40.214,   -60.179,    21.648,    37.619,     0.005,     0.136,     0.141,     0.141, 0.000E+00, 0.000E+00,
   177.700,   355.468,   474.781,    17.805,     0.002,     0.000,   520.464,     0.264,   101.031,   561.260,     1.000,     8.809,   506.555,   491.003,   410.420,   394.862,    72.930,   -72.924,    21.647,    37.654,     0.005,     0.137,     0.142,     0.142, 0.000E+00, 0.000E+00,
   177.803,   289.130,   474.774,    17.657,     0.002,     0.000,   112.893,     0.264,   101.024,   561.260,     1.000,     8.793,    52.540,   106.502,   366.319,   394.101,    60.284,   -34.104,    21.648,    37.661,     0.005,     0.139,     0.144,     0.144, 0.000E+00, 0.000E+00,
   177.900,   209.797,   474.769,    17.382,     0.002,     0.000,     0.000,     0.264,   101.019,   561.260,     1.000,     8.867,   -93.017,     0.000,   335.146,   392.599,    47.680,   -12.116,    21.648,    37.673,     0.005,     0.140,     0.145,     0.145, 0.000E+00, 0.000E+00,
   178.000,   289.582,   474.766,    17.152,     0.002,     0.000,     0.000,     0.264,   101.016,   561.260,     1.000,     8.996,  -130.403,     0.000,   308.018,   391.362,    37.903,     9.157,    21.648,    37.716,     0.004,     0.139,     0.144,     0.144, 0.000E+00, 0.000E+00,
   178.100,   290.281,   474.764,    16.939,     0.003,     0.000,     0.000,     0.264,   101.014,   561.260,     1.000,     9.169,  -150.447,     0.000,   299.677,   390.210,    43.782,    16.132,    21.648,    37.773,     0.004,     0.137,     0.142,     0.142, 0.000E+00, 0.000E+00,
   178.200,   352.544,   474.761,    16.838,     0.003,     0.000,     3.375,     0.265,   101.011,   561.260,     1.000,     9.317,  -149.226,     3.184,   301.185,   389.657,    46.360,    17.577,    21.644,    37.762,     0.005,     0.145,     0.150,     0.150, 0.000E+00, 0.000E+00,
   178.303,   544.877,   474.756,    16.783,     0.003,     0.000,   178.878,     0.265,   101.006,   561.260,     1.000,     9.340,    44.288,   168.753,   310.931,   389.357,    38.901,     7.138,    21.645,    37.855,     0.006,     0.142,     0.148,     0.148, 0.000E+00, 0.000E+00,
   178.400,   634.405,   474.752,    16.833,     0.003,     0.000,   326.004,     0.265,   101.002,   561.260,     1.000,     9.247,   225.278,   307.551,   338.343,   389.598,    36.338,    -5.321,    21.646,    37.941,     0.006,     0.139,     0.145,     0.145, 0.000E+00, 0.000E+00,
   178.500,   629.945,   474.746,    16.947,     0.003,     0.000,   415.105,     0.264,   100.996,   561.260,     1.000,     9.057,   329.784,   391.608,   350.957,   390.229,    36.541,   -13.989,    21.645,    37.947,     0.005,     0.139,     0.145,     0.145, 0.000E+00, 0.000E+00,
   178.600,   634.148,   474.738,    16.881,     0.002,     0.000,   279.875,     0.265,   100.988,   561.260,     1.000,     8.865,   216.491,   264.033,   361.220,   389.900,    32.807,   -13.946,    21.642,    37.830,     0.005,     0.144,     0.149,     0.149, 0.000E+00, 0.000E+00,
   178.700,   351.779,   474.730,    16.829,     0.002,     0.000,   356.538,     0.265,   100.980,   561.260,     1.000,     8.754,   257.840,   336.357,   342.967,   389.615,    45.081,   -13.213,    21.640,    37.667,     0.005,     0.149,     0.155,     0.155, 0.000E+00, 0.000E+00,
   178.803,   296.973,   474.723,    16.600,     0.002,     0.000,    52.344,     0.266,   100.973,   561.260,     1.000,     8.734,   -67.095,    49.381,   328.021,   388.417,    50.238,     5.841,    21.638,    37.493,     0.005,     0.155,     0.160,     0.160, 0.000E+00, 0.000E+00,
   178.902,   223.240,   474.716,    16.310,     0.002,     0.000,     0.000,     0.266,   100.966,   561.260,     1.000,     8.840,  -137.682,     0.000,   306.815,   386.846,    43.129,    14.521,    21.638,    37.380,     0.005,     0.157,     0.162,     0.162, 0.000E+00, 0.000E+00,
   179.000,   292.799,   474.711,    16.101,     0.003,     0.000,     0.000,     0.266,   100.961,   561.260,     1.000,     9.037,  -145.021,     0.000,   299.485,   385.720,    42.619,    16.166,    21.636,    37.123,     0.006,     0.168,     0.174,     0.174, 0.000E+00, 0.000E+00,
   179.100,   291.640,   474.707,    16.032,     0.003,     0.000,     0.000,     0.267,   100.957,   561.260,     1.000,     9.273,  -158.288,     0.000,   296.052,   385.352,    49.767,    19.221,    21.638,    37.229,     0.006,     0.164,     0.169,     0.169, 0.000E+00, 0.000E+00,
   179.200,   352.775,   474.704,    15.958,     0.003,     0.000,     3.375,     0.267,   100.954,   561.260,     1.000,     9.422,  -155.762,     3.184,   294.032,   384.953,    48.968,    19.057,    21.640,    37.328,     0.005,     0.160,     0.165,     0.165, 0.000E+00, 0.000E+00,
   179.307,   620.598,   474.699,    15.908,     0.003,     0.000,   205.061,     0.266,   100.949,   561.260,     1.000,     9.394,    58.926,   193.454,   296.470,   384.675,    38.127,     8.195,    21.642,    37.396,     0.005,     0.157,     0.163,     0.163, 0.000E+00, 0.000E+00,
   179.400,   561.784,   474.695,    15.931,     0.003,     0.000,   287.605,     0.266,   100.945,   561.260,     1.000,     9.236,   175.506,   271.325,   324.521,   384.781,    32.400,     3.160,    21.644,    37.439,     0.005,     0.154,     0.159,     0.159, 0.000E+00, 0.000E+00,
   179.500,   664.076,   474.689,    16.046,     0.003,     0.000,   283.433,     0.266,   100.939,   561.260,     1.000,     8.996,   190.444,   267.390,   338.460,   385.403,    31.296,    -1.293,    21.646,    37.431,     0.004,     0.153,     0.157,     0.157, 0.000E+00, 0.000E+00,
   179.600,   553.978,   474.682,    15.953,     0.003,     0.000,    89.579,     0.266,   100.932,   561.260,     1.000,     8.826,    -9.113,    84.508,   336.554,   384.921,    37.649,     7.605,    21.649,    37.376,     0.004,     0.153,     0.157,     0.157, 0.000E+00, 0.000E+00,
   179.700,   655.339,   474.675,    15.888,     0.003,     0.000,   104.507,     0.266,   100.925,   561.260,     1.000,     8.764,   -12.720,    98.592,   334.754,   384.576,    52.880,     8.610,    21.652,    37.267,     0.004,     0.158,     0.162,     0.162, 0.000E+00, 0.000E+00,
   179.800,   279.019,   474.668,    15.836,     0.003,     0.000,    21.368,     0.266,   100.918,   561.260,     1.000,     8.809,   -82.524,    20.159,   333.898,   384.299,    43.663,     8.619,    21.653,    37.330,     0.004,     0.156,     0.160,     0.160, 0.000E+00, 0.000E+00,
   179.900,   208.216,   474.662,    15.749,     0.003,     0.000,     0.000,     0.266,   100.912,   561.260,     1.000,     8.932,  -120.562,     0.000,   328.615,   383.837,    54.050,    11.289,    21.654,    37.385,     0.004,     0.154,     0.159,     0.159, 0.000E+00, 0.000E+00,
   180.000,   202.089,   474.658,    15.648,     0.003,     0.000,     0.000,     0.266,   100.908,   561.260,     1.000,     9.088,  -115.180,     0.000,   327.440,   383.296,    50.623,     8.699,    21.656,    37.387,     0.004,     0.154,     0.158,     0.158, 0.000E+00, 0.000E+00,
   180.100,   291.969,   474.651,    15.538,     0.005,     0.000,     0.000,     0.266,   100.901,   561.260,     1.000,     9.217,  -141.619,     0.000,   320.024,   382.719,    64.900,    14.023,    21.651,    37.178,     0.004,     0.156,     0.160,     0.160, 0.000E+00, 0.000E+00,
   180.203,   367.165,   474.644,    15.411,     0.004,     0.000,     0.738,     0.266,   100.894,   561.260,     1.000,     9.277,  -150.875,     0.696,   303.766,   382.062,    52.140,    21.136,    21.653,    36.769,     0.004,     0.161,     0.165,     0.165, 0.000E+00, 0.000E+00,
   180.305,   655.690,   474.640,    15.309,     0.004,     0.000,    69.176,     0.267,   100.890,   561.260,     1.000,     9.246,   -65.753,    65.260,   309.733,   381.518,    43.477,    15.751,    21.657,    36.266,     0.004,     0.167,     0.172,     0.172, 0.000E+00, 0.000E+00,
   180.406,   582.586,   474.639,    15.326,     0.004,     0.000,   386.072,     0.267,   100.889,   561.260,     1.000,     9.184,   247.167,   364.219,   310.137,   381.541,    39.676,     5.971,    21.648,    36.059,     0.005,     0.167,     0.172,     0.172, 0.000E+00, 0.000E+00,
   180.500,   493.317,   474.639,    15.477,     0.004,     0.000,   257.254,     0.267,   100.889,   561.260,     1.000,     9.120,   172.604,   242.693,   346.956,   382.378,    43.426,    -8.759,    21.630,    35.998,     0.005,     0.164,     0.168,     0.168, 0.000E+00, 0.000E+00,
   180.600,   505.667,   474.639,    15.635,     0.004,     0.000,   501.826,     0.267,   100.889,   561.260,     1.000,     9.059,   400.579,   473.421,   336.938,   383.195,    38.255,   -11.670,    21.615,    35.911,     0.005,     0.162,     0.166,     0.166, 0.000E+00, 0.000E+00,
   180.702,   569.176,   474.637,    15.821,     0.004,     0.000,   412.515,     0.267,   100.887,   561.260,     1.000,     9.022,   324.976,   389.165,   338.532,   384.156,    38.742,   -20.178,    21.603,    35.833,     0.005,     0.160,     0.166,     0.166, 0.000E+00, 0.000E+00,
   180.802,   261.628,   474.635,    15.811,     0.004,     0.000,    39.437,     0.266,   100.885,   561.260,     1.000,     9.001,   -37.603,    37.205,   340.246,   384.179,    35.629,    -4.754,    21.589,    35.813,     0.005,     0.158,     0.163,     0.163, 0.000E+00, 0.000E+00,
   180.900,   199.743,   474.632,    15.648,     0.004,     0.000,     0.000,     0.266,   100.882,   561.260,     1.000,     8.999,  -119.837,     0.000,   309.754,   383.297,    38.907,     7.386,    21.613,    35.759,     0.005,     0.164,     0.170,     0.170, 0.000E+00, 0.000E+00,
   181.000,   185.316,   474.627,    15.544,     0.004,     0.000,     0.000,     0.267,   100.877,   561.260,     1.000,     9.024,  -156.682,     0.000,   293.919,   382.739,    50.672,    17.190,    21.608,    35.680,     0.005,     0.164,     0.169,     0.169, 0.000E+00, 0.000E+00,
   181.100,   291.508,   474.624,    15.431,     0.003,     0.000,     0.000,     0.267,   100.874,   561.260,     1.000,     9.074,  -162.439,     0.000,   286.950,   382.150,    47.940,    19.299,    21.620,    35.542,     0.005,     0.166,     0.171,     0.171, 0.000E+00, 0.000E+00,
   181.202,   594.157,   474.620,    15.318,     0.004,     0.000,     3.202,     0.268,   100.870,   561.260,     1.000,     9.160,  -159.948,     3.020,   282.096,   381.573,    43.979,    19.513,    21.647,    35.121,     0.007,     0.172,     0.179,     0.179, 0.000E+00, 0.000E+00,
   181.308,   726.812,   474.616,    15.268,     0.004,     0.000,   149.931,     0.268,   100.866,   561.260,     1.000,     9.245,     7.286,   141.445,   303.696,   381.267,    46.877,     9.712,    21.709,    34.007,     0.010,     0.192,     0.179,     0.179, 0.000E+00, 0.000E+00,
   181.400,   731.174,   474.612,    15.356,     0.004,     0.000,   481.686,     0.270,   100.862,   561.260,     1.000,     9.282,   338.636,   454.421,   312.978,   381.698,    49.402,    -2.338,    21.711,    34.070,     0.009,     0.187,     0.197,     0.197, 0.000E+00, 0.000E+00,
   181.500,   628.629,   474.606,    15.738,     0.003,     0.000,   809.365,     0.269,   100.856,   561.260,     1.000,     9.255,   666.919,   763.552,   324.002,   383.727,    50.549,   -13.640,    21.709,    34.180,     0.009,     0.182,     0.190,     0.190, 0.000E+00, 0.000E+00,
   181.600,   671.789,   474.599,    16.141,     0.003,     0.000,   831.667,     0.269,   100.849,   561.260,     1.000,     9.179,   681.975,   784.592,   326.670,   385.878,    60.112,   -16.703,    21.708,    34.281,     0.008,     0.178,     0.186,     0.186, 0.000E+00, 0.000E+00,
   181.700,   359.900,   474.591,    16.354,     0.003,     0.000,   556.430,     0.268,   100.841,   561.260,     1.000,     9.102,   401.165,   524.934,   322.626,   387.045,    75.683,   -16.333,    21.710,    34.328,     0.008,     0.176,     0.184,     0.184, 0.000E+00, 0.000E+00,
   181.803,   302.440,   474.582,    16.287,     0.003,     0.000,    92.348,     0.268,   100.832,   561.260,     1.000,     9.063,   -23.619,    87.121,   327.831,   386.727,    60.617,    -8.773,    21.714,    34.343,     0.007,     0.174,     0.181,     0.181, 0.000E+00, 0.000E+00,
   181.902,   227.819,   474.575,    16.065,     0.003,     0.000,     0.000,     0.268,   100.825,   561.260,     1.000,     9.124,  -134.006,     0.000,   304.059,   385.536,    49.976,     2.553,    21.719,    34.343,     0.008,     0.172,     0.180,     0.180, 0.000E+00, 0.000E+00,
   182.000,   288.577,   474.567,    15.976,     0.003,     0.000,     0.000,     0.269,   100.817,   561.260,     1.000,     9.262,  -175.890,     0.000,   285.635,   385.043,    57.001,    19.482,    21.725,    34.364,     0.009,     0.177,     0.185,     0.185, 0.000E+00, 0.000E+00,
   182.100,   290.969,   474.564,    15.896,     0.003,     0.000,     0.000,     0.268,   100.814,   561.260,     1.000,     9.380,  -190.358,     0.000,   275.296,   384.617,    55.880,    25.157,    21.729,    34.476,     0.009,     0.173,     0.182,     0.182, 0.000E+00, 0.000E+00,
   182.201,   388.832,   474.560,    15.795,     0.003,     0.000,     5.402,     0.268,   100.810,   561.260,     1.000,     9.434,  -196.922,     5.097,   269.626,   384.096,    58.447,    29.101,    21.733,    34.585,     0.009,     0.170,     0.178,     0.178, 0.000E+00, 0.000E+00,
   182.301,   732.305,   474.556,    15.741,     0.003,     0.000,   215.749,     0.269,   100.806,   561.260,     1.000,     9.387,     2.917,   203.537,   283.688,   383.778,    81.054,    19.477,    21.742,    34.454,     0.009,     0.177,     0.187,     0.187, 0.000E+00, 0.000E+00,
   182.406,   549.635,   474.552,    15.811,     0.003,     0.000,   548.953,     0.268,   100.802,   561.260,     1.000,     9.322,   356.109,   517.880,   309.226,   384.076,    89.502,    -2.581,    21.747,    34.546,     0.009,     0.174,     0.183,     0.183, 0.000E+00, 0.000E+00,
   182.500,   677.957,   474.548,    16.195,     0.003,     0.000,   927.648,     0.268,   100.798,   561.260,     1.000,     9.326,   719.558,   875.140,   317.429,   386.196,   103.285,   -16.470,    21.752,    34.663,     0.009,     0.170,     0.179,     0.179, 0.000E+00, 0.000E+00,
   182.600,   594.170,   474.543,    16.642,     0.003,     0.000,   869.343,     0.268,   100.793,   561.260,     1.000,     9.397,   680.938,   820.135,   334.912,   388.555,   120.216,   -34.663,    21.756,    34.829,     0.011,     0.167,     0.178,     0.178, 0.000E+00, 0.000E+00,
   182.700,   353.236,   474.537,    16.907,     0.003,     0.000,   561.823,     0.268,   100.787,   561.260,     1.000,     9.465,   393.043,   530.022,   338.648,   389.995,   118.958,   -33.326,    21.760,    35.005,     0.013,     0.165,     0.178,     0.178, 0.000E+00, 0.000E+00,
   182.800,   294.383,   474.530,    16.899,     0.003,     0.000,   131.922,     0.268,   100.780,   561.260,     1.000,     9.469,   -25.720,   124.455,   328.414,   389.999,   104.258,   -15.669,    21.762,    35.161,     0.015,     0.164,     0.180,     0.180, 0.000E+00, 0.000E+00,
   182.900,   221.503,   474.525,    16.795,     0.003,     0.000,     0.000,     0.269,   100.775,   561.260,     1.000,     9.442,  -181.044,     0.000,   299.188,   389.425,    82.845,     7.963,    21.760,    35.278,     0.019,     0.167,     0.186,     0.186, 0.000E+00, 0.000E+00,
   183.000,   290.687,   474.519,    16.659,     0.003,     0.000,     0.000,     0.269,   100.769,   561.260,     1.000,     9.372,  -214.019,     0.000,   276.988,   388.702,    75.917,    26.389,    21.760,    35.381,     0.021,     0.166,     0.188,     0.188, 0.000E+00, 0.000E+00,
   183.100,   290.945,   474.515,    16.560,     0.003,     0.000,     0.000,     0.269,   100.765,   561.260,     1.000,     9.346,  -233.926,     0.000,   269.015,   388.164,    80.568,    34.210,    21.758,    35.497,     0.023,     0.168,     0.190,     0.190, 0.000E+00, 0.000E+00,
