JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),     TDS,    Gen1,    ISS1,    ISS2,     TSS,    TISS,TISSIN  (kg/d),TISSOUT (kg/d),
   139.405,   504.921,   477.386,    11.072,     0.027,    87.155,   257.054,     0.270,    70.486,  1490.140,     1.000,     7.319,   147.319,   242.504,   292.481,   359.553,    22.845,     5.268,    23.354,    39.076,     0.004,     0.196,     0.200,     0.200, 0.000E+00, 0.000E+00,
   139.500,   440.791,   477.380,    11.144,     0.021,    90.223,   261.288,     0.270,    70.480,  1490.140,     1.000,     7.318,   167.431,   246.498,   302.525,   359.927,    19.913,     1.751,    23.357,    38.896,     0.004,     0.194,     0.199,     0.199, 0.000E+00, 0.000E+00,
   139.600,   791.835,   477.374,    11.243,    -0.003,    99.132,   537.444,     0.270,    70.474,  1490.140,     1.000,     7.322,   419.622,   507.023,   288.942,   360.416,    17.053,    -1.126,    23.357,    38.768,     0.004,     0.193,     0.198,     0.198, 0.000E+00, 0.000E+00,
   139.700,   782.450,   477.372,    11.409,    -0.010,   153.947,   125.446,     0.270,    70.472,  1490.140,     1.000,     7.359,    58.309,   118.345,   315.184,   361.278,    17.933,    -3.991,    23.354,    38.720,     0.004,     0.193,     0.197,     0.197, 0.000E+00, 0.000E+00,
   139.802,   233.323,   477.360,    11.332,    -0.024,    87.299,     9.513,     0.269,    70.460,  1490.140,     1.000,     7.386,   -86.636,     8.975,   299.931,   360.902,    24.872,     9.768,    23.349,    38.851,     0.004,     0.190,     0.194,     0.194, 0.000E+00, 0.000E+00,
   139.902,   158.112,   477.353,    11.220,    -0.044,    89.969,     0.000,     0.270,    70.453,  1490.140,     1.000,     7.368,  -128.921,     0.000,   280.951,   360.328,    33.066,    16.479,    23.343,    39.057,     0.004,     0.193,     0.197,     0.197, 0.000E+00, 0.000E+00,
   140.000,   144.065,   477.348,    11.145,    -0.037,    97.981,     0.000,     0.269,    70.448,  1490.140,     1.000,     7.370,  -150.328,     0.000,   268.523,   359.942,    37.988,    20.921,    23.331,    39.445,     0.004,     0.190,     0.194,     0.194, 0.000E+00, 0.000E+00,
   140.100,   255.050,   477.340,    11.081,    -0.026,    87.307,     0.000,     0.269,    70.440,  1490.140,     1.000,     7.415,  -149.142,     0.000,   263.802,   359.619,    34.256,    19.068,    23.322,    39.915,     0.004,     0.185,     0.189,     0.189, 0.000E+00, 0.000E+00,
   140.202,   233.373,   477.334,    11.005,    -0.016,    86.598,     1.494,     0.269,    70.434,  1490.140,     1.000,     7.445,  -151.129,     1.410,   258.340,   359.240,    33.010,    18.629,    23.316,    40.209,     0.004,     0.182,     0.186,     0.186, 0.000E+00, 0.000E+00,
   140.303,   532.794,   477.328,    10.962,     0.002,    88.818,   165.517,     0.268,    70.428,  1490.140,     1.000,     7.465,    32.632,   156.148,   272.143,   359.011,    27.051,     9.598,    23.313,    40.437,     0.004,     0.179,     0.183,     0.183, 0.000E+00, 0.000E+00,
   140.400,   463.958,   477.321,    11.090,     0.023,    80.476,   506.981,     0.268,    70.421,  1490.140,     1.000,     7.467,   376.919,   478.284,   281.004,   359.624,    24.557,    -1.812,    23.316,    40.468,     0.004,     0.175,     0.179,     0.179, 0.000E+00, 0.000E+00,
   140.500,   804.963,   477.315,    11.366,     0.010,   111.915,   356.711,     0.267,    70.415,  1490.140,     1.000,     7.435,   305.825,   336.520,   330.807,   361.058,    21.999,   -21.554,    23.318,    40.488,     0.004,     0.171,     0.174,     0.174, 0.000E+00, 0.000E+00,
   140.600,   796.353,   477.308,    11.585,    -0.008,    97.644,   568.222,     0.267,    70.408,  1490.140,     1.000,     7.395,   453.189,   536.059,   301.021,   362.158,    34.639,   -12.906,    23.318,    40.537,     0.003,     0.169,     0.172,     0.172, 0.000E+00, 0.000E+00,
   140.700,   797.288,   477.306,    11.596,     0.006,   155.029,   364.451,     0.267,    70.406,  1490.140,     1.000,     7.410,   210.357,   343.822,   272.752,   362.225,    32.160,    11.832,    23.321,    40.493,     0.003,     0.167,     0.171,     0.171, 0.000E+00, 0.000E+00,
   140.802,   231.757,   477.293,    11.562,     0.010,    86.416,    29.850,     0.267,    70.393,  1490.140,     1.000,     7.456,  -103.856,    28.160,   279.880,   362.074,    32.041,    17.780,    23.324,    40.460,     0.003,     0.165,     0.168,     0.168, 0.000E+00, 0.000E+00,
   140.900,   141.949,   477.290,    11.414,    -0.005,    94.199,     0.000,     0.267,    70.390,  1490.140,     1.000,     7.448,  -174.850,     0.000,   256.758,   361.308,    41.366,    28.933,    23.325,    40.494,     0.003,     0.168,     0.171,     0.171, 0.000E+00, 0.000E+00,
   141.000,   273.959,   477.283,    11.314,    -0.001,    91.067,     0.000,     0.267,    70.383,  1490.140,     1.000,     7.451,  -175.893,     0.000,   257.802,   360.804,    42.110,    30.780,    23.325,    40.552,     0.004,     0.166,     0.170,     0.170, 0.000E+00, 0.000E+00,
   141.100,   252.232,   477.277,    11.221,     0.013,    88.027,     0.000,     0.267,    70.377,  1490.140,     1.000,     7.458,  -181.132,     0.000,   257.852,   360.334,    46.546,    32.104,    23.327,    40.632,     0.004,     0.164,     0.167,     0.167, 0.000E+00, 0.000E+00,
   141.200,   209.618,   477.271,    11.130,     0.027,    86.969,     0.690,     0.267,    70.371,  1490.140,     1.000,     7.442,  -175.287,     0.651,   260.203,   359.872,    46.071,    30.199,    23.331,    40.622,     0.004,     0.161,     0.165,     0.165, 0.000E+00, 0.000E+00,
   141.302,   497.377,   477.264,    11.052,     0.038,    88.500,   115.596,     0.266,    70.364,  1490.140,     1.000,     7.397,   -31.498,   109.053,   272.325,   359.480,    35.520,    17.876,    23.337,    40.474,     0.004,     0.160,     0.163,     0.163, 0.000E+00, 0.000E+00,
   141.400,   467.139,   477.256,    11.065,     0.016,    81.559,   245.634,     0.266,    70.356,  1490.140,     1.000,     7.350,   134.779,   231.730,   292.481,   359.526,    24.414,     5.492,    23.341,    40.294,     0.003,     0.158,     0.162,     0.162, 0.000E+00, 0.000E+00,
   141.500,   807.156,   477.251,    11.229,    -0.011,    94.842,   606.808,     0.266,    70.351,  1490.140,     1.000,     7.328,   453.489,   572.460,   278.346,   360.362,    27.884,     9.071,    23.341,    40.290,     0.003,     0.156,     0.160,     0.160, 0.000E+00, 0.000E+00,
   141.600,   767.912,   477.242,    11.383,    -0.027,    99.044,   395.040,     0.266,    70.342,  1490.140,     1.000,     7.357,   275.950,   372.679,   293.341,   361.142,    24.429,     4.499,    23.337,    40.332,     0.003,     0.157,     0.160,     0.160, 0.000E+00, 0.000E+00,
   141.700,   796.053,   477.241,    11.422,    -0.020,   154.599,   261.724,     0.266,    70.341,  1490.140,     1.000,     7.439,   150.099,   246.910,   291.317,   361.343,    22.037,     4.747,    23.332,    40.359,     0.003,     0.158,     0.161,     0.161, 0.000E+00, 0.000E+00,
   141.802,   234.546,   477.227,    11.361,    -0.042,    85.909,    60.983,     0.266,    70.327,  1490.140,     1.000,     7.504,   -58.783,    57.531,   286.286,   361.051,    35.244,     6.305,    23.327,    40.506,     0.003,     0.158,     0.161,     0.161, 0.000E+00, 0.000E+00,
   141.900,   142.780,   477.223,    11.220,    -0.044,    93.323,     0.000,     0.266,    70.323,  1490.140,     1.000,     7.510,  -127.140,     0.000,   277.309,   360.321,    31.120,    13.008,    23.320,    40.663,     0.003,     0.159,     0.161,     0.161, 0.000E+00, 0.000E+00,
   142.000,   275.533,   477.215,    11.096,    -0.047,    90.097,     0.000,     0.267,    70.315,  1490.140,     1.000,     7.515,  -147.007,     0.000,   266.540,   359.703,    34.823,    19.021,    23.318,    40.515,     0.002,     0.167,     0.169,     0.169, 0.000E+00, 0.000E+00,
   142.100,   250.885,   477.211,    10.976,    -0.045,    88.264,     0.000,     0.267,    70.311,  1490.140,     1.000,     7.500,  -149.797,     0.000,   261.745,   359.093,    33.041,    19.408,    23.305,    40.526,     0.002,     0.169,     0.171,     0.171, 0.000E+00, 0.000E+00,
   142.200,   208.675,   477.206,    10.871,    -0.042,    86.620,     2.067,     0.267,    70.306,  1490.140,     1.000,     7.485,  -151.164,     1.950,   258.440,   358.564,    32.992,    19.998,    23.293,    40.602,     0.002,     0.169,     0.172,     0.172, 0.000E+00, 0.000E+00,
   142.302,   230.780,   477.201,    10.797,    -0.041,    85.921,   140.825,     0.267,    70.301,  1490.140,     1.000,     7.488,   -14.498,   132.854,   264.691,   358.186,    33.947,    19.909,    23.280,    40.779,     0.002,     0.168,     0.170,     0.170, 0.000E+00, 0.000E+00,
   142.405,   508.707,   477.195,    10.810,    -0.036,    85.485,   339.761,     0.267,    70.295,  1490.140,     1.000,     7.507,   199.698,   320.529,   278.541,   358.227,    30.185,    10.960,    23.266,    40.859,     0.002,     0.167,     0.170,     0.170, 0.000E+00, 0.000E+00,
   142.500,   740.474,   477.190,    10.910,    -0.037,    87.791,   523.413,     0.267,    70.290,  1490.140,     1.000,     7.528,   399.324,   493.786,   290.697,   358.729,    26.776,    -0.347,    23.251,    40.910,     0.004,     0.166,     0.170,     0.170, 0.000E+00, 0.000E+00,
   142.600,   767.472,   477.185,    11.169,    -0.036,   102.122,   625.464,     0.267,    70.285,  1490.140,     1.000,     7.546,   487.232,   590.061,   285.856,   360.047,    30.029,    -1.392,    23.239,    40.915,     0.003,     0.165,     0.168,     0.168, 0.000E+00, 0.000E+00,
   142.700,   215.705,   477.178,    11.374,    -0.003,    87.005,   531.752,     0.267,    70.278,  1490.140,     1.000,     7.540,   387.260,   501.652,   274.800,   361.083,    28.554,    -0.445,    23.229,    40.862,     0.002,     0.164,     0.167,     0.167, 0.000E+00, 0.000E+00,
   142.802,   237.150,   477.171,    11.393,     0.018,    85.351,    58.129,     0.266,    70.271,  1490.140,     1.000,     7.519,   -52.629,    54.839,   286.357,   361.210,    31.253,     1.361,    23.221,    40.795,     0.003,     0.161,     0.164,     0.164, 0.000E+00, 0.000E+00,
   142.900,   146.157,   477.167,    11.237,     0.021,    90.909,     0.000,     0.266,    70.267,  1490.140,     1.000,     7.460,  -163.134,     0.000,   252.891,   360.403,    36.908,    18.714,    23.213,    40.778,     0.003,     0.159,     0.161,     0.161, 0.000E+00, 0.000E+00,
   143.000,   285.289,   477.159,    11.151,     0.037,    86.577,     0.000,     0.266,    70.259,  1490.140,     1.000,     7.434,  -193.931,     0.000,   240.897,   359.978,    42.324,    32.525,    23.225,    40.856,     0.003,     0.159,     0.162,     0.162, 0.000E+00, 0.000E+00,
   143.100,   262.524,   477.154,    11.063,     0.040,    82.425,     0.000,     0.266,    70.254,  1490.140,     1.000,     7.423,  -193.884,     0.000,   239.949,   359.536,    42.163,    32.135,    23.227,    40.915,     0.003,     0.156,     0.158,     0.158, 0.000E+00, 0.000E+00,
   143.203,   241.525,   477.149,    10.959,     0.042,    81.042,     3.736,     0.266,    70.249,  1490.140,     1.000,     7.399,  -210.198,     3.524,   232.764,   359.012,    47.991,    39.483,    23.228,    40.871,     0.003,     0.153,     0.156,     0.156, 0.000E+00, 0.000E+00,
   143.304,   589.814,   477.143,    10.890,     0.042,    83.753,   235.228,     0.265,    70.243,  1490.140,     1.000,     7.373,    53.581,   221.913,   246.822,   358.650,    35.457,    21.047,    23.228,    40.684,     0.003,     0.151,     0.154,     0.154, 0.000E+00, 0.000E+00,
   143.400,   497.331,   477.137,    11.043,     0.028,    81.914,   659.127,     0.265,    70.237,  1490.140,     1.000,     7.370,   508.005,   621.818,   272.819,   359.372,    28.635,    -1.375,    23.224,    40.554,     0.003,     0.148,     0.151,     0.151, 0.000E+00, 0.000E+00,
   143.500,   860.881,   477.132,    11.420,     0.020,   103.926,   932.630,     0.265,    70.232,  1490.140,     1.000,     7.413,   787.906,   879.840,   290.866,   361.326,    37.054,   -15.580,    23.219,    40.433,     0.003,     0.146,     0.149,     0.149, 0.000E+00, 0.000E+00,
   143.600,   741.253,   477.125,    11.816,     0.016,    93.424,   849.764,     0.265,    70.225,  1490.140,     1.000,     7.482,   710.983,   801.664,   298.145,   363.315,    44.473,   -18.961,    23.215,    40.347,     0.003,     0.144,     0.147,     0.147, 0.000E+00, 0.000E+00,
   143.706,   551.456,   477.116,    12.060,    -0.000,    76.424,   510.936,     0.265,    70.216,  1490.140,     1.000,     7.563,   391.231,   482.015,   303.903,   364.562,    53.290,   -23.166,    23.210,    40.263,     0.002,     0.143,     0.145,     0.145, 0.000E+00, 0.000E+00,
   143.800,   222.862,   477.111,    12.020,     0.012,    80.835,    89.876,     0.264,    70.211,  1490.140,     1.000,     7.616,   -18.093,    84.789,   300.264,   364.410,    53.013,   -14.278,    23.207,    40.187,     0.002,     0.142,     0.145,     0.145, 0.000E+00, 0.000E+00,
   143.900,   149.623,   477.108,    11.821,     0.026,    83.257,     0.000,     0.265,    70.208,  1490.140,     1.000,     7.662,  -152.670,     0.000,   265.751,   363.374,    43.097,    11.949,    23.202,    39.924,     0.003,     0.143,     0.145,     0.145, 0.000E+00, 0.000E+00,
   144.000,   289.831,   477.101,    11.654,     0.040,    82.257,     0.000,     0.265,    70.201,  1490.140,     1.000,     7.682,  -176.246,     0.000,   251.270,   362.539,    41.260,    23.717,    23.203,    39.657,     0.003,     0.147,     0.150,     0.150, 0.000E+00, 0.000E+00,
   144.100,   264.089,   477.096,    11.490,     0.052,    80.941,     0.000,     0.265,    70.196,  1464.410,     1.000,     7.685,  -190.691,     0.000,   244.275,   361.706,    43.296,    29.963,    23.202,    39.087,     0.003,     0.151,     0.154,     0.154, 0.000E+00, 0.000E+00,
   144.200,   220.721,   477.091,    11.316,     0.056,    83.412,     2.800,     0.266,    70.191,  1464.410,     1.000,     7.667,  -196.918,     2.641,   241.511,   360.823,    45.047,    35.201,    23.200,    38.543,     0.003,     0.155,     0.158,     0.158, 0.000E+00, 0.000E+00,
   144.303,   393.371,   477.084,    11.197,     0.049,    80.790,   224.358,     0.266,    70.184,  1464.410,     1.000,     7.626,    66.081,   211.658,   258.704,   360.209,    32.156,    11.917,    23.198,    38.052,     0.004,     0.158,     0.162,     0.162, 0.000E+00, 0.000E+00,
   144.400,   499.492,   477.078,    11.235,     0.037,    81.786,   435.512,     0.266,    70.178,  1464.410,     1.000,     7.585,   321.574,   410.860,   292.751,   360.367,    26.011,    -4.340,    23.196,    37.710,     0.004,     0.159,     0.163,     0.163, 0.000E+00, 0.000E+00,
   144.500,   674.596,   477.072,    11.534,     0.022,    89.920,   917.361,     0.266,    70.172,  1464.410,     1.000,     7.572,   813.858,   865.435,   307.240,   361.864,    23.608,   -26.656,    23.194,    37.480,     0.004,     0.159,     0.162,     0.162, 0.000E+00, 0.000E+00,
   144.600,   760.477,   477.065,    11.978,    -0.007,    89.086,   838.880,     0.266,    70.165,  1464.410,     1.000,     7.585,   743.528,   791.397,   326.547,   364.139,    47.239,   -36.963,    23.195,    37.504,     0.004,     0.156,     0.160,     0.160, 0.000E+00, 0.000E+00,
   144.708,   655.857,   477.055,    12.274,    -0.023,    72.689,   504.957,     0.266,    70.155,  1464.410,     1.000,     7.620,   433.856,   476.375,   336.464,   365.627,    55.449,   -42.093,    23.199,    37.844,     0.003,     0.152,     0.156,     0.156, 0.000E+00, 0.000E+00,
   144.800,   229.589,   477.050,    12.301,    -0.026,    79.535,    87.226,     0.265,    70.150,  1464.410,     1.000,     7.668,    18.632,    82.288,   330.171,   365.837,    58.710,   -30.719,    23.203,    38.258,     0.003,     0.147,     0.150,     0.150, 0.000E+00, 0.000E+00,
   144.900,   167.994,   477.044,    12.154,    -0.022,    81.090,     0.000,     0.265,    70.144,  1464.410,     1.000,     7.704,  -120.243,     0.000,   281.851,   365.089,    34.898,     2.106,    23.205,    38.695,     0.003,     0.143,     0.146,     0.146, 0.000E+00, 0.000E+00,
   145.000,   289.528,   477.039,    12.036,    -0.015,    80.989,     0.000,     0.264,    70.139,  1464.410,     1.000,     7.714,  -126.133,     0.000,   279.397,   364.476,    36.025,     5.030,    23.206,    39.166,     0.003,     0.141,     0.144,     0.144, 0.000E+00, 0.000E+00,
   145.100,   265.035,   477.033,    11.971,    -0.006,    82.540,     0.000,     0.264,    70.133,  1464.410,     1.000,     7.711,  -126.186,     0.000,   280.496,   364.147,    37.000,     5.535,    23.208,    39.439,     0.003,     0.138,     0.141,     0.141, 0.000E+00, 0.000E+00,
   145.200,   220.423,   477.027,    11.904,    -0.013,    85.152,     2.100,     0.264,    70.127,  1464.410,     1.000,     7.701,  -126.662,     1.981,   277.743,   363.807,    33.374,     9.207,    23.209,    39.578,     0.003,     0.136,     0.139,     0.139, 0.000E+00, 0.000E+00,
   145.300,   220.873,   477.021,    11.853,    -0.016,    81.555,   174.889,     0.264,    70.121,  1464.410,     1.000,     7.661,    75.846,   164.990,   295.795,   363.537,    26.680,    -5.278,    23.210,    39.813,     0.003,     0.134,     0.137,     0.137, 0.000E+00, 0.000E+00,
   145.405,   518.124,   477.013,    11.975,    -0.035,    81.802,   372.640,     0.263,    70.113,  1464.410,     1.000,     7.648,   307.643,   351.547,   322.879,   364.113,    22.029,   -19.359,    23.211,    40.117,     0.002,     0.130,     0.133,     0.133, 0.000E+00, 0.000E+00,
   145.500,   772.592,   477.009,    12.215,    -0.023,    92.235,   623.746,     0.263,    70.109,  1464.410,     1.000,     7.679,   584.230,   588.440,   346.356,   365.385,    24.123,   -38.943,    23.211,    40.321,     0.002,     0.128,     0.130,     0.130, 0.000E+00, 0.000E+00,
   145.600,   657.178,   477.002,    12.551,    -0.015,    95.909,   532.618,     0.263,    70.102,  1464.410,     1.000,     7.746,   495.500,   502.469,   349.341,   367.085,    27.526,   -38.300,    23.211,    40.503,     0.002,     0.126,     0.127,     0.127, 0.000E+00, 0.000E+00,
   145.704,   379.556,   476.994,    12.853,    -0.010,    77.883,   466.607,     0.263,    70.094,  1464.410,     1.000,     7.799,   424.237,   440.195,   342.048,   368.627,    30.580,   -41.201,    23.211,    40.649,     0.002,     0.123,     0.125,     0.125, 0.000E+00, 0.000E+00,
   145.800,   219.192,   476.990,    12.901,    -0.005,    82.603,    65.979,     0.262,    70.090,  1464.410,     1.000,     7.813,    35.652,    62.244,   340.546,   368.923,    27.989,   -29.774,    23.212,    40.715,     0.002,     0.121,     0.123,     0.123, 0.000E+00, 0.000E+00,
   145.900,   144.684,   476.989,    12.757,    -0.016,    90.488,     0.000,     0.262,    70.089,  1464.410,     1.000,     7.779,   -88.665,     0.000,   304.506,   368.175,    36.301,   -11.306,    23.212,    40.867,     0.002,     0.120,     0.122,     0.122, 0.000E+00, 0.000E+00,
   146.000,   142.003,   476.987,    12.589,    -0.003,    96.099,     0.000,     0.262,    70.087,  1464.410,     1.000,     7.760,  -122.217,     0.000,   285.636,   367.310,    36.651,     3.893,    23.212,    41.014,     0.002,     0.119,     0.121,     0.121, 0.000E+00, 0.000E+00,
   146.100,   249.176,   476.980,    12.484,    -0.009,    95.099,     0.000,     0.262,    70.080,  1464.410,     1.000,     7.789,  -121.445,     0.000,   280.501,   366.774,    27.322,     7.851,    23.211,    41.178,     0.002,     0.121,     0.123,     0.123, 0.000E+00, 0.000E+00,
   146.203,   250.253,   476.974,    12.409,    -0.005,    90.952,     2.241,     0.262,    70.074,  1464.410,     1.000,     7.824,  -116.869,     2.114,   281.017,   366.390,    25.870,     7.740,    23.211,    41.288,     0.004,     0.120,     0.124,     0.124, 0.000E+00, 0.000E+00,
   146.302,   363.274,   476.968,    12.358,    -0.004,    90.744,   147.309,     0.262,    70.068,  1464.410,     1.000,     7.827,    54.840,   138.971,   302.641,   366.125,    24.595,    -3.949,    23.210,    41.330,     0.004,     0.120,     0.123,     0.123, 0.000E+00, 0.000E+00,
   146.400,   428.697,   476.962,    12.480,    -0.015,    83.449,   619.886,     0.262,    70.062,  1464.410,     1.000,     7.790,   506.178,   584.798,   297.215,   366.696,    22.400,   -13.262,    23.210,    41.409,     0.004,     0.118,     0.122,     0.122, 0.000E+00, 0.000E+00,
   146.500,   712.058,   476.956,    12.830,    -0.023,    94.735,   819.280,     0.262,    70.056,  1464.410,     1.000,     7.779,   740.453,   772.906,   328.440,   368.511,    25.199,   -32.818,    23.208,    41.491,     0.004,     0.118,     0.122,     0.122, 0.000E+00, 0.000E+00,
   146.600,   693.720,   476.951,    13.166,    -0.032,   111.903,   705.115,     0.262,    70.051,  1464.410,     1.000,     7.812,   656.761,   665.202,   346.665,   370.269,    24.556,   -39.717,    23.205,    41.547,     0.003,     0.119,     0.122,     0.122, 0.000E+00, 0.000E+00,
   146.700,   139.843,   476.948,    13.263,    -0.043,    94.311,   355.699,     0.262,    70.048,  1464.410,     1.000,     7.852,   343.740,   335.565,   360.216,   370.793,    25.896,   -44.647,    23.203,    41.634,     0.003,     0.120,     0.123,     0.123, 0.000E+00, 0.000E+00,
   146.802,   219.937,   476.941,    13.186,    -0.047,    91.621,    73.563,     0.262,    70.041,  1464.410,     1.000,     7.906,    61.558,    69.399,   345.816,   370.402,    19.151,   -35.895,    23.201,    41.771,     0.003,     0.121,     0.124,     0.124, 0.000E+00, 0.000E+00,
   146.902,   146.960,   476.939,    13.011,    -0.051,    94.099,     0.000,     0.263,    70.039,  1464.410,     1.000,     7.958,   -47.964,     0.000,   318.803,   369.496,    11.969,   -14.698,    23.199,    41.951,     0.004,     0.122,     0.126,     0.126, 0.000E+00, 0.000E+00,
   147.000,   130.856,   476.939,    12.847,    -0.044,   105.442,     0.000,     0.263,    70.039,  1464.410,     1.000,     7.990,   -78.072,     0.000,   305.122,   368.642,    21.910,    -7.358,    23.197,    42.090,     0.004,     0.122,     0.126,     0.126, 0.000E+00, 0.000E+00,
   147.100,   130.911,   476.935,    12.700,    -0.038,   113.848,     0.000,     0.263,    70.035,  1464.410,     1.000,     8.011,   -89.528,     0.000,   295.771,   367.877,    20.416,    -2.995,    23.195,    42.133,     0.004,     0.126,     0.130,     0.130, 0.000E+00, 0.000E+00,
   147.200,   130.509,   476.929,    12.600,    -0.030,   111.877,     1.458,     0.263,    70.029,  1464.410,     1.000,     8.002,  -104.367,     1.375,   286.908,   367.369,    23.718,     1.563,    23.194,    42.213,     0.005,     0.126,     0.130,     0.130, 0.000E+00, 0.000E+00,
   147.301,   424.724,   476.921,    12.544,    -0.013,   100.512,   179.200,     0.263,    70.021,  1464.410,     1.000,     7.978,    97.949,   169.057,   302.383,   367.067,    15.489,    -9.065,    23.193,    42.245,     0.005,     0.126,     0.131,     0.131, 0.000E+00, 0.000E+00,
   147.400,   394.844,   476.914,    12.674,    -0.013,    90.900,   386.903,     0.263,    70.014,  1464.410,     1.000,     7.967,   322.145,   365.003,   324.958,   367.710,    19.899,   -19.793,    23.191,    42.281,     0.006,     0.124,     0.129,     0.129, 0.000E+00, 0.000E+00,
   147.500,   747.700,   476.907,    12.895,    -0.016,   100.928,   368.999,     0.263,    70.007,  1464.410,     1.000,     7.945,   345.385,   348.113,   352.721,   368.863,    18.938,   -32.353,    23.189,    42.289,     0.007,     0.123,     0.129,     0.129, 0.000E+00, 0.000E+00,
   147.600,   774.249,   476.901,    12.991,    -0.031,   113.715,   208.254,     0.263,    70.001,  1464.410,     1.000,     7.908,   180.515,   196.466,   345.244,   369.383,    13.253,   -21.441,    23.186,    42.230,     0.007,     0.123,     0.129,     0.129, 0.000E+00, 0.000E+00,
   147.700,   354.682,   476.894,    12.949,    -0.024,   123.645,   103.890,     0.263,    69.994,  1464.410,     1.000,     7.889,    74.206,    98.010,   336.985,   369.169,     3.473,   -11.855,    23.180,    42.074,     0.007,     0.124,     0.131,     0.131, 0.000E+00, 0.000E+00,
   147.801,   209.691,   476.886,    12.855,    -0.037,    98.157,    45.145,     0.263,    69.986,  1464.410,     1.000,     7.931,   -31.038,    42.589,   311.220,   368.691,    15.355,     0.802,    23.176,    42.002,     0.008,     0.125,     0.133,     0.133, 0.000E+00, 0.000E+00,
   147.900,   126.237,   476.883,    12.730,    -0.028,   109.729,     0.000,     0.263,    69.983,  1464.410,     1.000,     7.976,   -75.324,     0.000,   309.580,   368.037,    17.565,    -0.698,    23.174,    41.901,     0.007,     0.128,     0.136,     0.136, 0.000E+00, 0.000E+00,
   148.000,   122.575,   476.882,    12.661,    -0.030,   113.175,     0.000,     0.264,    69.982,  1464.410,     1.000,     8.010,   -80.248,     0.000,   302.451,   367.682,    16.522,    -1.505,    23.172,    41.978,     0.008,     0.128,     0.137,     0.137, 0.000E+00, 0.000E+00,
   148.100,   235.118,   476.872,    12.571,    -0.023,   113.302,     0.000,     0.264,    69.972,  1464.410,     1.000,     7.986,   -86.951,     0.000,   295.236,   367.222,    16.036,    -1.070,    23.162,    41.851,     0.010,     0.131,     0.141,     0.141, 0.000E+00, 0.000E+00,
   148.202,   211.668,   476.863,    12.503,     0.010,   108.611,     3.736,     0.264,    69.963,  1464.410,     1.000,     7.989,   -89.587,     3.524,   289.820,   366.872,    17.114,    -1.055,    23.157,    41.844,     0.012,     0.131,     0.143,     0.143, 0.000E+00, 0.000E+00,
   148.304,   416.098,   476.854,    12.510,     0.020,   109.923,   212.096,     0.264,    69.954,  1464.410,     1.000,     8.009,   135.803,   200.091,   298.773,   366.882,     7.148,   -10.970,    23.153,    41.967,     0.014,     0.129,     0.142,     0.142, 0.000E+00, 0.000E+00,
   148.404,   376.914,   476.847,    12.656,    -0.003,   112.373,   191.853,     0.264,    69.947,  1464.410,     1.000,     7.995,   176.600,   180.994,   341.151,   367.632,     2.097,   -24.184,    23.144,    41.984,     0.016,     0.127,     0.143,     0.143, 0.000E+00, 0.000E+00,
   148.500,   462.113,   476.839,    12.713,    -0.023,   113.932,   229.682,     0.265,    69.939,  1464.410,     1.000,     7.976,   229.145,   216.681,   348.965,   367.935,    -5.949,   -25.485,    23.132,    41.826,     0.018,     0.129,     0.146,     0.146, 0.000E+00, 0.000E+00,
   148.600,   693.311,   476.833,    12.772,    -0.040,   143.674,   263.020,     0.265,    69.933,  1464.410,     1.000,     7.975,   254.728,   248.132,   343.681,   368.246,    -8.566,   -22.595,    23.112,    41.407,     0.019,     0.135,     0.154,     0.154, 0.000E+00, 0.000E+00,
   148.700,   327.207,   476.824,    12.763,    -0.043,   118.197,   137.004,     0.266,    69.924,  1464.410,     1.000,     8.007,   126.821,   129.249,   341.684,   368.208,    -3.714,   -20.382,    23.089,    40.858,     0.020,     0.142,     0.162,     0.162, 0.000E+00, 0.000E+00,
   148.803,   370.189,   476.819,    12.698,    -0.037,   112.487,    34.746,     0.267,    69.919,  1464.410,     1.000,     8.069,    12.778,    32.780,   334.732,   367.885,     3.467,   -16.619,    23.074,    40.519,     0.021,     0.146,     0.167,     0.167, 0.000E+00, 0.000E+00,
   148.900,   134.195,   476.821,    12.613,    -0.043,   122.906,     0.000,     0.267,    69.921,  1464.410,     1.000,     8.111,   -16.239,     0.000,   337.162,   367.437,     2.393,   -16.428,    23.064,    40.326,     0.024,     0.148,     0.171,     0.171, 0.000E+00, 0.000E+00,
   149.000,   104.877,   476.829,    12.532,    -0.039,   134.164,     0.000,     0.268,    69.929,  1464.410,     1.000,     8.116,   -27.222,     0.000,   333.015,   367.015,     7.721,   -14.498,    23.054,    40.140,     0.028,     0.150,     0.178,     0.178, 0.000E+00, 0.000E+00,
   149.100,   216.856,   476.821,    12.454,    -0.037,   148.371,     0.000,     0.269,    69.921,  1464.410,     1.000,     8.084,   -34.728,     0.000,   328.446,   366.621,     8.294,   -11.741,    23.033,    39.714,     0.030,     0.158,     0.188,     0.188, 0.000E+00, 0.000E+00,
