$WITHDRAWAL AT SEG11                                         ELEV OF WITHDRAWAL CENTERLINE:428.     

JDAY,     TDS,    Gen1,    ISS1,    ISS2,
   183.000,   22.9616,   78.8111,    0.2138,    0.8085,
   183.100,   22.9582,   78.7306,    0.2141,    0.8085,
   183.201,   22.9503,   78.2566,    0.2136,    0.8086,
   183.304,   22.9293,   76.9438,    0.2117,    0.8081,
   183.400,   22.8978,   74.7184,    0.2085,    0.8079,
   183.500,   22.8664,   73.3600,    0.2058,    0.8047,
   183.600,   22.8463,   72.6791,    0.2038,    0.8019,
   183.707,   22.8369,   72.6130,    0.2026,    0.7997,
   183.801,   22.8404,   73.1826,    0.2023,    0.7987,
   183.900,   22.8589,   74.4497,    0.2036,    0.7993,
