$WITHDRAWAL AT SEG11                                         ELEV OF WITHDRAWAL CENTERLINE:408.     

JDAY,     TSS,    TISS,
   155.405,    1.3455,    1.3448,
   155.500,    1.3556,    1.3556,
   155.600,    1.3865,    1.3904,
   155.708,    1.5311,    1.5325,
   155.802,    1.6823,    1.6843,
   155.900,    1.8140,    1.8154,
   156.000,    1.8627,    1.8644,
   156.100,    1.9303,    1.9311,
   156.200,    1.9522,    1.9524,
   156.301,    1.9548,    1.9545,
   156.400,    1.9435,    1.9435,
   156.500,    1.9229,    1.9223,
   156.600,    1.9114,    1.9114,
   156.700,    1.9232,    1.9243,
   156.802,    1.9427,    1.9429,
   156.900,    1.9444,    1.9443,
   157.000,    1.9179,    1.9172,
   157.100,    1.8522,    1.8512,
   157.202,    1.7636,    1.7633,
   157.301,    1.7235,    1.7207,
   157.400,    1.6462,    1.6461,
   157.500,    1.5982,    1.5973,
   157.600,    1.5877,    1.5881,
   157.700,    1.6115,    1.6118,
   157.802,    1.6382,    1.6387,
   157.900,    1.6892,    1.6899,
   158.000,    1.7478,    1.7485,
   158.100,    1.7798,    1.7802,
   158.200,    1.8283,    1.8289,
   158.302,    1.8506,    1.8507,
   158.406,    1.8451,    1.8441,
   158.500,    1.8011,    1.7993,
   158.600,    1.7079,    1.7073,
   158.700,    1.6359,    1.6340,
   158.800,    1.5236,    1.5222,
   158.900,    1.4345,    1.4339,
   159.000,    1.3857,    1.3855,
   159.100,    1.3447,    1.3450,
   159.202,    1.4111,    1.4118,
   159.306,    1.5329,    1.5382,
   159.407,    1.6311,    1.6339,
   159.500,    1.7435,    1.7460,
   159.600,    1.7745,    1.7766,
   159.700,    1.8267,    1.8273,
   159.801,    1.8506,    1.8507,
   159.900,    1.8529,    1.8530,
   160.000,    1.8532,    1.8534,
   160.100,    1.8466,    1.8467,
   160.200,    1.8460,    1.8459,
   160.307,    1.8496,    1.8499,
   160.408,    1.8645,    1.8646,
   160.500,    1.8751,    1.8753,
   160.600,    1.8722,    1.8717,
   160.700,    1.8497,    1.8488,
   160.802,    1.8026,    1.8015,
   160.902,    1.7397,    1.7390,
   161.000,    1.6664,    1.6652,
   161.100,    1.5792,    1.5782,
   161.204,    1.4491,    1.4473,
   161.307,    1.3358,    1.3323,
   161.408,    1.3101,    1.3090,
   161.500,    1.2865,    1.2860,
   161.600,    1.2804,    1.2808,
   161.700,    1.2969,    1.2997,
   161.802,    1.3366,    1.3378,
   161.900,    1.3655,    1.3664,
   162.000,    1.4356,    1.4360,
   162.100,    1.4749,    1.4750,
   162.200,    1.4699,    1.4697,
   162.303,    1.4596,    1.4597,
   162.400,    1.4652,    1.4650,
   162.500,    1.4921,    1.4923,
   162.600,    1.5327,    1.5340,
   162.700,    1.5573,    1.5575,
   162.802,    1.5486,    1.5483,
   162.900,    1.5143,    1.5140,
   163.000,    1.4952,    1.4951,
   163.100,    1.5173,    1.5172,
   163.200,    1.5151,    1.5156,
   163.304,    1.5688,    1.5700,
   163.400,    1.6188,    1.6188,
   163.500,    1.6788,    1.6795,
   163.600,    1.7230,    1.7242,
   163.700,    1.7381,    1.7380,
   163.801,    1.7192,    1.7189,
   163.900,    1.6995,    1.6994,
   164.000,    1.6963,    1.6964,
   164.100,    1.7365,    1.7368,
   164.200,    1.7587,    1.7593,
   164.302,    1.8044,    1.8056,
   164.400,    1.8215,    1.8216,
   164.500,    1.8488,    1.8495,
   164.600,    1.8542,    1.8539,
   164.702,    1.8367,    1.8365,
   164.800,    1.8108,    1.8104,
   164.900,    1.7714,    1.7709,
   165.000,    1.7365,    1.7359,
   165.100,    1.7061,    1.7058,
   165.200,    1.6624,    1.6621,
   165.302,    1.6426,    1.6427,
   165.400,    1.6694,    1.6695,
   165.500,    1.7398,    1.7405,
   165.600,    1.7854,    1.7859,
   165.700,    1.8251,    1.8255,
   165.800,    1.8357,    1.8357,
   165.900,    1.8181,    1.8178,
   166.000,    1.7760,    1.7755,
   166.100,    1.7286,    1.7281,
   166.200,    1.6618,    1.6613,
   166.302,    1.6076,    1.6070,
   166.405,    1.5815,    1.5817,
   166.500,    1.6042,    1.6047,
   166.600,    1.6578,    1.6585,
   166.700,    1.7081,    1.7085,
   166.801,    1.7317,    1.7318,
   166.900,    1.7280,    1.7279,
   167.000,    1.7060,    1.7059,
   167.100,    1.6738,    1.6737,
   167.200,    1.6461,    1.6458,
   167.303,    1.6179,    1.6173,
   167.400,    1.6011,    1.6011,
   167.500,    1.6370,    1.6376,
   167.600,    1.7252,    1.7254,
   167.702,    1.8186,    1.8190,
   167.801,    1.8601,    1.8609,
   167.900,    1.8960,    1.8963,
   168.000,    1.9035,    1.9035,
   168.100,    1.8867,    1.8864,
   168.200,    1.8626,    1.8623,
   168.305,    1.8454,    1.8452,
   168.406,    1.8531,    1.8538,
   168.500,    1.8918,    1.8930,
   168.600,    1.9329,    1.9333,
   168.700,    1.9294,    1.9299,
   168.803,    1.9295,    1.9292,
   168.900,    1.9304,    1.9304,
   169.000,    1.8816,    1.8806,
   169.100,    1.8241,    1.8235,
   169.200,    1.7551,    1.7529,
   169.303,    1.6735,    1.6719,
   169.400,    1.6585,    1.6581,
   169.500,    1.6762,    1.6765,
   169.600,    1.7254,    1.7264,
   169.700,    1.8177,    1.8190,
   169.802,    1.8584,    1.8592,
   169.900,    1.8964,    1.8966,
   170.000,    1.8963,    1.8958,
   170.100,    1.8727,    1.8723,
   170.200,    1.8189,    1.8176,
   170.304,    1.7653,    1.7643,
   170.400,    1.7616,    1.7615,
   170.500,    1.8037,    1.8046,
   170.600,    1.8435,    1.8452,
   170.700,    1.8614,    1.8612,
   170.801,    1.8379,    1.8374,
   170.902,    1.8013,    1.8008,
   171.000,    1.7671,    1.7666,
   171.100,    1.7594,    1.7593,
   171.202,    1.7526,    1.7525,
   171.303,    1.7273,    1.7256,
   171.407,    1.6761,    1.6739,
   171.500,    1.6223,    1.6188,
   171.600,    1.5883,    1.5869,
   171.700,    1.5323,    1.5305,
   171.802,    1.4986,    1.4985,
   171.900,    1.5197,    1.5211,
   172.000,    1.5915,    1.5942,
   172.100,    1.6592,    1.6621,
   172.203,    1.8155,    1.8176,
   172.303,    1.8976,    1.8997,
   172.400,    1.8940,    1.8938,
   172.500,    1.9084,    1.9085,
   172.600,    1.9101,    1.9095,
   172.700,    1.9134,    1.9136,
   172.801,    1.9273,    1.9275,
   172.902,    1.9373,    1.9375,
   173.000,    1.9366,    1.9364,
   173.100,    1.9054,    1.9044,
   173.200,    1.8351,    1.8335,
   173.303,    1.7677,    1.7639,
   173.406,    1.6700,    1.6672,
   173.500,    1.6060,    1.6049,
   173.600,    1.5516,    1.5476,
   173.708,    1.4953,    1.4943,
   173.802,    1.4486,    1.4474,
   173.900,    1.4116,    1.4109,
   174.000,    1.3889,    1.3886,
   174.100,    1.4054,    1.4053,
   174.200,    1.4033,    1.4037,
   174.305,    1.4156,    1.4179,
   174.407,    1.4585,    1.4610,
   174.500,    1.5197,    1.5276,
   174.600,    1.5544,    1.5592,
   174.700,    1.6406,    1.6429,
   174.802,    1.7247,    1.7254,
   174.900,    1.7469,    1.7468,
   175.000,    1.7221,    1.7216,
   175.100,    1.6417,    1.6408,
   175.200,    1.5844,    1.5835,
   175.303,    1.5660,    1.5661,
   175.400,    1.6007,    1.6013,
   175.500,    1.6517,    1.6521,
   175.600,    1.6656,    1.6655,
   175.700,    1.6457,    1.6448,
   175.803,    1.5701,    1.5684,
   175.900,    1.5437,    1.5421,
   176.000,    1.4848,    1.4835,
   176.100,    1.4358,    1.4352,
   176.204,    1.4147,    1.4150,
   176.303,    1.4428,    1.4457,
   176.400,    1.5076,    1.5080,
   176.500,    1.5438,    1.5450,
   176.600,    1.6168,    1.6163,
   176.705,    1.6234,    1.6230,
   176.803,    1.5778,    1.5766,
   176.900,    1.4850,    1.4832,
   177.000,    1.4552,    1.4533,
   177.100,    1.3811,    1.3801,
   177.200,    1.3358,    1.3345,
   177.305,    1.3183,    1.3187,
   177.408,    1.3351,    1.3368,
   177.500,    1.3703,    1.3717,
   177.600,    1.3963,    1.3968,
   177.700,    1.3707,    1.3704,
   177.803,    1.3823,    1.3810,
   177.900,    1.3293,    1.3278,
   178.000,    1.2710,    1.2703,
   178.100,    1.2243,    1.2237,
   178.200,    1.1973,    1.1967,
   178.303,    1.2000,    1.2018,
   178.400,    1.2438,    1.2438,
   178.500,    1.3035,    1.3058,
   178.600,    1.3496,    1.3526,
   178.700,    1.3652,    1.3654,
   178.803,    1.3518,    1.3509,
   178.902,    1.3127,    1.3119,
   179.000,    1.2549,    1.2548,
   179.100,    1.2224,    1.2219,
   179.200,    1.1939,    1.1939,
   179.307,    1.2176,    1.2229,
   179.400,    1.2668,    1.2670,
   179.500,    1.3476,    1.3494,
   179.600,    1.4271,    1.4274,
   179.700,    1.4434,    1.4420,
   179.800,    1.3640,    1.3625,
   179.900,    1.3000,    1.2980,
   180.000,    1.2272,    1.2257,
   180.100,    1.1734,    1.1729,
   180.203,    1.1430,    1.1424,
   180.305,    1.1353,    1.1359,
   180.406,    1.1506,    1.1518,
   180.500,    1.1792,    1.1818,
   180.600,    1.2162,    1.2171,
   180.702,    1.2151,    1.2166,
   180.802,    1.2625,    1.2627,
   180.900,    1.2744,    1.2743,
   181.000,    1.2518,    1.2514,
   181.100,    1.2280,    1.2275,
   181.202,    1.1932,    1.1904,
   181.308,    1.1535,    1.1503,
   181.400,    1.1226,    1.1223,
   181.500,    1.1077,    1.1073,
   181.600,    1.1019,    1.1017,
   181.700,    1.0987,    1.0985,
   181.803,    1.0932,    1.0928,
   181.902,    1.0801,    1.0798,
   182.000,    1.0640,    1.0633,
   182.100,    1.0514,    1.0511,
   182.201,    1.0504,    1.0506,
   182.301,    1.0564,    1.0565,
   182.406,    1.0771,    1.0779,
   182.500,    1.0961,    1.0964,
   182.600,    1.1052,    1.1053,
   182.700,    1.1051,    1.1052,
   182.800,    1.1049,    1.1050,
   182.900,    1.1060,    1.1062,
   183.000,    1.1108,    1.1110,
   183.100,    1.1100,    1.1099,
   183.201,    1.1159,    1.1154,
   183.304,    1.1002,    1.0991,
   183.400,    1.0826,    1.0824,
   183.500,    1.0710,    1.0708,
   183.600,    1.0667,    1.0667,
   183.707,    1.0708,    1.0714,
   183.801,    1.0832,    1.0837,
   183.900,    1.1003,    1.1009,
   184.000,    1.1239,    1.1243,
   184.100,    1.1480,    1.1484,
   184.200,    1.1517,    1.1523,
   184.304,    1.1547,    1.1545,
   184.400,    1.1385,    1.1385,
   184.500,    1.1165,    1.1156,
   184.600,    1.1033,    1.1033,
   184.700,    1.0901,    1.0889,
   184.801,    1.0781,    1.0778,
   184.900,    1.0706,    1.0703,
   185.000,    1.0633,    1.0631,
   185.100,    1.0553,    1.0551,
   185.200,    1.0504,    1.0503,
   185.305,    1.0494,    1.0496,
   185.400,    1.0547,    1.0548,
   185.500,    1.0640,    1.0643,
   185.600,    1.0702,    1.0705,
   185.704,    1.0708,    1.0708,
   185.801,    1.0658,    1.0656,
   185.903,    1.0614,    1.0614,
   186.000,    1.0583,    1.0583,
   186.100,    1.0572,    1.0572,
   186.200,    1.0592,    1.0593,
   186.307,    1.0627,    1.0632,
   186.408,    1.0695,    1.0698,
   186.500,    1.0756,    1.0757,
   186.600,    1.0782,    1.0784,
   186.700,    1.0771,    1.0769,
   186.802,    1.0710,    1.0708,
   186.900,    1.0656,    1.0654,
   187.000,    1.0625,    1.0625,
   187.100,    1.0632,    1.0633,
   187.204,    1.0660,    1.0661,
   187.307,    1.0675,    1.0676,
   187.400,    1.0680,    1.0679,
   187.500,    1.0675,    1.0674,
   187.600,    1.0659,    1.0658,
   187.704,    1.0641,    1.0641,
   187.802,    1.0630,    1.0629,
   187.900,    1.0594,    1.0592,
   188.000,    1.0565,    1.0565,
   188.100,    1.0556,    1.0556,
   188.200,    1.0563,    1.0564,
   188.305,    1.0582,    1.0583,
   188.400,    1.0593,    1.0593,
   188.500,    1.0592,    1.0592,
   188.600,    1.0596,    1.0596,
   188.700,    1.0604,    1.0604,
   188.802,    1.0610,    1.0610,
   188.903,    1.0612,    1.0612,
   189.000,    1.0606,    1.0606,
   189.100,    1.0610,    1.0610,
   189.200,    1.0655,    1.0657,
   189.308,    1.0751,    1.0759,
   189.400,    1.0892,    1.0892,
   189.500,    1.1025,    1.1028,
   189.600,    1.1103,    1.1106,
   189.700,    1.1112,    1.1112,
   189.801,    1.1075,    1.1075,
   189.900,    1.1008,    1.1007,
   190.000,    1.0988,    1.0988,
   190.100,    1.1015,    1.1015,
   190.200,    1.1090,    1.1090,
   190.304,    1.1127,    1.1127,
   190.400,    1.1075,    1.1074,
   190.500,    1.0943,    1.0940,
   190.600,    1.0813,    1.0807,
   190.700,    1.0728,    1.0727,
   190.801,    1.0662,    1.0661,
   190.900,    1.0660,    1.0661,
   191.000,    1.0807,    1.0813,
   191.100,    1.0969,    1.0975,
   191.203,    1.1137,    1.1139,
   191.302,    1.1108,    1.1106,
   191.400,    1.0969,    1.0967,
   191.500,    1.0830,    1.0825,
   191.600,    1.0720,    1.0717,
   191.700,    1.0672,    1.0672,
   191.801,    1.0732,    1.0736,
   191.903,    1.0839,    1.0841,
   192.000,    1.0899,    1.0900,
   192.100,    1.0903,    1.0902,
   192.200,    1.0865,    1.0865,
   192.302,    1.0817,    1.0816,
   192.400,    1.0776,    1.0776,
   192.500,    1.0735,    1.0732,
   192.600,    1.0690,    1.0689,
   192.706,    1.0637,    1.0634,
   192.802,    1.0572,    1.0570,
   192.900,    1.0585,    1.0585,
   193.000,    1.0583,    1.0583,
   193.100,    1.0551,    1.0550,
   193.200,    1.0481,    1.0478,
   193.301,    1.0401,    1.0397,
   193.400,    1.0335,    1.0335,
   193.500,    1.0367,    1.0370,
   193.600,    1.0557,    1.0565,
   193.700,    1.0860,    1.0870,
   193.802,    1.1080,    1.1087,
   193.903,    1.1353,    1.1354,
   194.000,    1.1483,    1.1486,
   194.100,    1.1509,    1.1510,
   194.204,    1.1435,    1.1432,
   194.304,    1.1305,    1.1296,
   194.400,    1.1109,    1.1109,
   194.500,    1.0959,    1.0960,
   194.600,    1.0840,    1.0836,
   194.700,    1.0728,    1.0723,
   194.802,    1.0617,    1.0613,
   194.903,    1.0513,    1.0512,
   195.000,    1.0438,    1.0437,
   195.100,    1.0469,    1.0469,
   195.200,    1.0459,    1.0462,
   195.301,    1.0523,    1.0526,
   195.400,    1.0553,    1.0552,
   195.500,    1.0555,    1.0556,
   195.600,    1.0612,    1.0612,
   195.700,    1.0620,    1.0621,
   195.802,    1.0648,    1.0650,
   195.900,    1.0700,    1.0702,
   196.000,    1.0685,    1.0686,
   196.100,    1.0764,    1.0764,
   196.200,    1.0750,    1.0749,
   196.302,    1.0685,    1.0681,
   196.400,    1.0609,    1.0609,
   196.500,    1.0591,    1.0592,
   196.600,    1.0660,    1.0664,
   196.700,    1.0809,    1.0815,
   196.803,    1.0949,    1.0953,
   196.900,    1.1112,    1.1114,
   197.000,    1.1126,    1.1125,
   197.100,    1.1048,    1.1045,
   197.200,    1.0940,    1.0935,
   197.304,    1.0859,    1.0850,
   197.400,    1.0735,    1.0734,
   197.500,    1.0671,    1.0667,
   197.600,    1.0622,    1.0621,
   197.700,    1.0579,    1.0577,
   197.803,    1.0539,    1.0537,
   197.900,    1.0511,    1.0510,
   198.000,    1.0496,    1.0496,
   198.100,    1.0511,    1.0513,
   198.204,    1.0580,    1.0583,
   198.304,    1.0685,    1.0693,
   198.400,    1.0788,    1.0789,
   198.500,    1.0851,    1.0853,
   198.600,    1.0865,    1.0865,
   198.700,    1.0848,    1.0846,
   198.803,    1.0811,    1.0810,
   198.903,    1.0783,    1.0783,
   199.000,    1.0767,    1.0767,
   199.100,    1.0766,    1.0766,
   199.200,    1.0779,    1.0780,
   199.304,    1.0807,    1.0809,
   199.400,    1.0839,    1.0839,
   199.500,    1.0853,    1.0853,
   199.600,    1.0853,    1.0853,
   199.700,    1.0850,    1.0850,
   199.803,    1.0846,    1.0846,
   199.900,    1.0840,    1.0840,
   200.000,    1.0833,    1.0832,
   200.100,    1.0822,    1.0822,
   200.204,    1.0812,    1.0812,
   200.304,    1.0804,    1.0804,
   200.400,    1.0807,    1.0807,
   200.500,    1.0806,    1.0806,
   200.600,    1.0810,    1.0810,
   200.700,    1.0818,    1.0819,
   200.804,    1.0844,    1.0845,
   200.900,    1.0866,    1.0867,
   201.000,    1.0886,    1.0887,
   201.100,    1.0897,    1.0898,
   201.200,    1.0908,    1.0908,
   201.301,    1.0913,    1.0914,
   201.406,    1.0908,    1.0907,
   201.500,    1.0886,    1.0886,
   201.600,    1.0850,    1.0849,
   201.700,    1.0827,    1.0827,
   201.804,    1.0837,    1.0840,
   201.901,    1.0943,    1.0943,
   202.000,    1.1062,    1.1064,
   202.100,    1.1122,    1.1122,
   202.200,    1.1097,    1.1095,
   202.302,    1.1028,    1.1024,
   202.400,    1.0924,    1.0924,
   202.500,    1.0856,    1.0857,
   202.600,    1.0909,    1.0912,
   202.700,    1.1015,    1.1019,
   202.804,    1.1097,    1.1099,
   202.904,    1.1137,    1.1137,
   203.000,    1.1127,    1.1127,
   203.100,    1.1102,    1.1102,
   203.200,    1.1087,    1.1087,
   203.302,    1.1089,    1.1088,
   203.400,    1.1075,    1.1075,
   203.500,    1.1038,    1.1038,
   203.600,    1.0960,    1.0960,
   203.700,    1.0846,    1.0837,
   203.804,    1.0686,    1.0681,
   203.900,    1.0591,    1.0591,
   204.000,    1.0620,    1.0621,
   204.100,    1.0747,    1.0752,
   204.200,    1.0902,    1.0908,
   204.304,    1.1019,    1.1025,
   204.400,    1.1095,    1.1095,
   204.500,    1.1157,    1.1159,
   204.600,    1.1225,    1.1227,
   204.700,    1.1259,    1.1260,
   204.804,    1.1235,    1.1234,
   204.900,    1.1180,    1.1180,
   205.000,    1.1104,    1.1103,
   205.100,    1.1042,    1.1040,
   205.200,    1.0992,    1.0990,
   205.304,    1.0952,    1.0950,
   205.400,    1.0920,    1.0920,
   205.500,    1.0930,    1.0930,
   205.600,    1.0968,    1.0970,
   205.700,    1.1001,    1.1002,
   205.805,    1.1016,    1.1016,
   205.900,    1.1001,    1.1001,
   206.000,    1.0965,    1.0965,
   206.100,    1.0918,    1.0917,
   206.200,    1.0870,    1.0868,
   206.303,    1.0812,    1.0808,
   206.406,    1.0739,    1.0737,
   206.500,    1.0703,    1.0701,
   206.600,    1.0673,    1.0673,
   206.700,    1.0650,    1.0649,
   206.800,    1.0601,    1.0599,
   206.900,    1.0546,    1.0545,
   207.000,    1.0548,    1.0549,
   207.100,    1.0611,    1.0614,
   207.200,    1.0700,    1.0704,
   207.303,    1.0747,    1.0749,
   207.400,    1.0769,    1.0769,
   207.500,    1.0802,    1.0805,
   207.600,    1.0822,    1.0823,
   207.704,    1.0820,    1.0820,
   207.800,    1.0823,    1.0825,
   207.904,    1.0863,    1.0864,
   208.000,    1.0895,    1.0895,
   208.100,    1.0900,    1.0900,
   208.204,    1.0888,    1.0887,
   208.304,    1.0831,    1.0827,
   208.400,    1.0772,    1.0772,
   208.500,    1.0713,    1.0711,
   208.600,    1.0631,    1.0627,
   208.700,    1.0516,    1.0510,
   208.800,    1.0406,    1.0401,
   208.900,    1.0377,    1.0377,
   209.000,    1.0333,    1.0333,
   209.100,    1.0355,    1.0357,
   209.200,    1.0460,    1.0467,
   209.304,    1.0535,    1.0543,
   209.400,    1.0645,    1.0645,
   209.500,    1.0708,    1.0708,
   209.600,    1.0699,    1.0698,
   209.700,    1.0688,    1.0688,
   209.800,    1.0690,    1.0691,
   209.904,    1.0701,    1.0701,
   210.000,    1.0697,    1.0696,
   210.100,    1.0649,    1.0647,
   210.200,    1.0599,    1.0597,
   210.303,    1.0557,    1.0554,
   210.400,    1.0542,    1.0542,
   210.500,    1.0565,    1.0565,
   210.600,    1.0589,    1.0590,
   210.704,    1.0601,    1.0601,
   210.800,    1.0591,    1.0591,
   210.904,    1.0587,    1.0588,
   211.000,    1.0615,    1.0615,
   211.100,    1.0668,    1.0669,
   211.204,    1.0695,    1.0695,
   211.302,    1.0687,    1.0687,
   211.400,    1.0678,    1.0678,
   211.500,    1.0689,    1.0689,
   211.600,    1.0705,    1.0706,
   211.700,    1.0740,    1.0743,
   211.800,    1.0831,    1.0836,
   211.904,    1.0959,    1.0963,
   212.000,    1.1040,    1.1040,
   212.100,    1.1037,    1.1036,
   212.200,    1.1016,    1.1016,
   212.303,    1.1013,    1.1014,
   212.400,    1.1022,    1.1021,
   212.500,    1.1029,    1.1029,
   212.600,    1.1036,    1.1038,
   212.700,    1.1103,    1.1106,
   212.800,    1.1153,    1.1154,
   212.904,    1.1178,    1.1179,
   213.000,    1.1204,    1.1205,
   213.100,    1.1235,    1.1236,
   213.200,    1.1269,    1.1270,
   213.303,    1.1290,    1.1291,
   213.400,    1.1310,    1.1310,
   213.500,    1.1346,    1.1347,
   213.600,    1.1444,    1.1444,
   213.700,    1.1509,    1.1512,
   213.800,    1.1566,    1.1569,
   213.900,    1.1609,    1.1609,
   214.000,    1.1686,    1.1687,
   214.100,    1.1771,    1.1773,
   214.200,    1.1790,    1.1793,
   214.303,    1.1852,    1.1856,
   214.400,    1.1913,    1.1914,
   214.500,    1.2000,    1.2000,
   214.600,    1.2083,    1.2087,
   214.704,    1.2166,    1.2167,
   214.801,    1.2203,    1.2203,
   214.900,    1.2201,    1.2201,
   215.000,    1.2215,    1.2215,
   215.100,    1.2241,    1.2242,
   215.200,    1.2277,    1.2280,
   215.303,    1.2351,    1.2354,
   215.400,    1.2397,    1.2397,
   215.500,    1.2400,    1.2399,
   215.600,    1.2423,    1.2424,
   215.700,    1.2553,    1.2556,
   215.801,    1.2645,    1.2650,
   215.904,    1.2734,    1.2738,
   216.000,    1.2848,    1.2854,
   216.100,    1.2969,    1.2972,
   216.200,    1.3064,    1.3068,
   216.301,    1.3071,    1.3076,
   216.406,    1.3194,    1.3201,
   216.500,    1.3358,    1.3360,
   216.600,    1.3491,    1.3495,
   216.700,    1.3570,    1.3573,
   216.801,    1.3617,    1.3619,
   216.900,    1.3636,    1.3636,
   217.000,    1.3630,    1.3629,
   217.100,    1.3627,    1.3627,
   217.200,    1.3643,    1.3643,
   217.305,    1.3673,    1.3674,
   217.400,    1.3718,    1.3718,
   217.500,    1.3756,    1.3758,
   217.600,    1.3864,    1.3864,
   217.700,    1.3913,    1.3915,
   217.801,    1.3965,    1.3968,
   217.900,    1.4028,    1.4029,
   218.000,    1.4077,    1.4081,
   218.100,    1.4145,    1.4146,
   218.200,    1.4192,    1.4195,
   218.305,    1.4258,    1.4263,
   218.400,    1.4330,    1.4330,
   218.500,    1.4413,    1.4417,
   218.600,    1.4472,    1.4474,
   218.705,    1.4526,    1.4526,
   218.801,    1.4557,    1.4559,
   218.900,    1.4591,    1.4591,
   219.000,    1.4611,    1.4612,
   219.100,    1.4616,    1.4616,
   219.200,    1.4609,    1.4609,
   219.304,    1.4590,    1.4588,
   219.406,    1.4571,    1.4570,
   219.500,    1.4578,    1.4579,
   219.600,    1.4621,    1.4624,
   219.700,    1.4695,    1.4698,
   219.801,    1.4770,    1.4773,
   219.900,    1.4862,    1.4863,
   220.000,    1.4961,    1.4961,
   220.100,    1.5018,    1.5018,
   220.204,    1.5066,    1.5066,
   220.302,    1.5111,    1.5112,
   220.400,    1.5116,    1.5116,
   220.500,    1.5092,    1.5091,
   220.600,    1.5061,    1.5058,
   220.700,    1.5012,    1.5009,
   220.801,    1.4959,    1.4958,
   220.900,    1.4952,    1.4952,
   221.000,    1.5027,    1.5028,
   221.100,    1.5124,    1.5125,
   221.200,    1.5136,    1.5135,
   221.302,    1.5073,    1.5067,
   221.400,    1.4968,    1.4968,
   221.500,    1.4893,    1.4892,
   221.600,    1.4854,    1.4852,
   221.700,    1.4838,    1.4838,
   221.801,    1.4868,    1.4871,
   221.900,    1.5004,    1.5004,
   222.000,    1.5229,    1.5234,
   222.100,    1.5426,    1.5428,
   222.200,    1.5494,    1.5495,
   222.302,    1.5458,    1.5457,
   222.400,    1.5378,    1.5377,
   222.500,    1.5295,    1.5293,
   222.600,    1.5234,    1.5231,
   222.704,    1.5170,    1.5168,
   222.802,    1.5137,    1.5136,
   222.904,    1.5209,    1.5211,
   223.000,    1.5310,    1.5312,
   223.100,    1.5365,    1.5365,
   223.200,    1.5288,    1.5281,
   223.302,    1.5054,    1.5050,
   223.400,    1.4799,    1.4795,
   223.500,    1.4641,    1.4640,
   223.600,    1.4633,    1.4634,
   223.704,    1.4763,    1.4767,
   223.801,    1.5002,    1.5016,
   223.905,    1.5326,    1.5336,
   224.000,    1.5505,    1.5509,
   224.100,    1.5620,    1.5621,
   224.200,    1.5644,    1.5642,
   224.302,    1.5509,    1.5494,
   224.400,    1.5215,    1.5214,
   224.500,    1.4866,    1.4854,
   224.600,    1.4563,    1.4547,
   224.700,    1.4321,    1.4314,
   224.801,    1.4183,    1.4181,
   224.905,    1.4220,    1.4227,
   225.000,    1.4479,    1.4480,
   225.100,    1.4870,    1.4874,
   225.200,    1.5177,    1.5183,
   225.302,    1.5176,    1.5168,
   225.400,    1.4897,    1.4896,
   225.500,    1.4557,    1.4546,
   225.600,    1.4309,    1.4303,
   225.700,    1.4356,    1.4360,
   225.801,    1.4668,    1.4690,
   225.905,    1.5111,    1.5128,
   226.000,    1.5406,    1.5407,
   226.100,    1.5410,    1.5409,
   226.204,    1.5074,    1.5062,
   226.302,    1.4545,    1.4516,
   226.400,    1.4060,    1.4059,
   226.500,    1.3906,    1.3904,
   226.600,    1.3934,    1.3938,
   226.704,    1.3957,    1.3957,
   226.801,    1.3928,    1.3927,
   226.900,    1.3890,    1.3890,
   227.000,    1.4027,    1.4028,
   227.100,    1.4377,    1.4381,
   227.200,    1.4660,    1.4668,
   227.302,    1.4717,    1.4710,
   227.400,    1.4466,    1.4465,
   227.500,    1.4040,    1.4017,
   227.600,    1.3585,    1.3562,
   227.700,    1.3264,    1.3262,
   227.801,    1.3166,    1.3163,
   227.900,    1.3145,    1.3145,
   228.000,    1.3222,    1.3222,
   228.100,    1.3359,    1.3360,
   228.200,    1.3603,    1.3620,
   228.302,    1.3999,    1.4026,
   228.400,    1.4427,    1.4426,
   228.500,    1.4664,    1.4667,
   228.600,    1.4706,    1.4702,
   228.700,    1.4579,    1.4570,
   228.801,    1.4289,    1.4270,
   228.900,    1.3886,    1.3885,
   229.000,    1.3533,    1.3531,
   229.100,    1.3321,    1.3320,
   229.204,    1.3181,    1.3178,
   229.302,    1.3027,    1.3017,
   229.400,    1.2865,    1.2864,
   229.500,    1.2844,    1.2846,
   229.600,    1.2998,    1.3011,
   229.700,    1.3201,    1.3209,
   229.801,    1.3322,    1.3327,
   229.900,    1.3351,    1.3350,
   230.000,    1.3340,    1.3341,
   230.100,    1.3402,    1.3404,
   230.200,    1.3442,    1.3442,
   230.302,    1.3389,    1.3385,
   230.406,    1.3300,    1.3295,
   230.500,    1.3190,    1.3186,
   230.600,    1.3050,    1.3041,
   230.700,    1.2908,    1.2905,
   230.801,    1.2892,    1.2895,
   230.900,    1.2998,    1.2998,
   231.000,    1.3094,    1.3093,
   231.100,    1.3156,    1.3155,
   231.204,    1.3214,    1.3216,
   231.302,    1.3313,    1.3319,
   231.400,    1.3435,    1.3437,
   231.500,    1.3429,    1.3426,
   231.600,    1.3327,    1.3318,
   231.700,    1.3176,    1.3169,
   231.801,    1.3019,    1.3009,
   231.900,    1.2854,    1.2853,
   232.000,    1.2732,    1.2727,
   232.100,    1.2667,    1.2668,
   232.200,    1.2612,    1.2609,
   232.302,    1.2520,    1.2512,
   232.400,    1.2415,    1.2414,
   232.500,    1.2343,    1.2343,
   232.600,    1.2311,    1.2310,
   232.700,    1.2312,    1.2315,
