$WITHDRAWAL AT SEG11                                         ELEV OF WITHDRAWAL CENTERLINE:428.     

JDAY,QWD(m3s-1)
   124.100,   24.6700
   124.200,   24.6700
   124.302,   24.6700
   124.400,   24.6700
   124.500,   24.6700
   124.600,   24.6700
   124.700,   24.6700
   124.802,   24.6700
   124.900,   24.6700
   125.000,   24.6700
   125.100,   39.4141
   125.200,   33.8500
   125.302,   33.8500
   125.400,   33.8500
   125.500,   33.8500
   125.600,   33.8500
   125.700,   33.8500
   125.802,   33.8500
   125.900,   33.8500
   126.000,   33.8500
   126.100,   32.5800
   126.200,   32.5800
   126.302,   32.5800
   126.400,   32.5800
   126.500,   32.5800
   126.600,   32.5800
   126.700,   32.5800
   126.800,   32.5800
   126.900,   32.5800
   127.000,   32.5800
   127.100,   29.4200
   127.200,   29.4200
   127.303,   29.4200
   127.400,   29.4200
   127.500,   29.4200
   127.600,   29.4200
   127.700,   29.4200
   127.801,   29.4200
   127.900,   29.4200
   128.000,   29.4200
   128.100,   26.8900
   128.204,   26.8900
   128.305,   26.8900
   128.402,   26.8900
   128.500,   26.8900
   128.600,   26.8900
   128.700,   26.8900
   128.801,   26.8900
   128.900,   26.8900
   129.000,   26.8900
   129.100,   25.8300
   129.204,   25.8300
   129.302,   25.8300
   129.400,   25.8300
   129.500,   25.8300
   129.600,   25.8300
   129.700,   25.8300
   129.802,   25.8300
   129.900,   25.8300
   130.000,   25.8300
   130.100,   24.3600
   130.204,   24.3600
   130.303,   24.3600
   130.400,   24.3600
   130.500,   24.3600
   130.600,   24.3600
   130.700,   24.3600
   130.802,   24.3600
   130.900,   24.3600
   131.000,   24.3600
   131.100,   24.3600
   131.204,   24.3600
   131.302,   24.3600
   131.400,   24.3600
   131.500,   24.3600
   131.600,   24.3600
   131.700,   24.3600
   131.802,   24.3600
   131.900,   24.3600
   132.000,   24.3600
   132.100,   26.7978
   132.204,   26.0400
   132.302,   26.0400
   132.400,   26.0400
   132.500,   26.0400
   132.600,   26.0400
   132.700,   26.0400
   132.801,   26.0400
   132.902,   26.0400
   133.000,   26.0400
   133.100,   32.1225
   133.200,   30.0500
   133.301,   30.0500
   133.400,   30.0500
   133.500,   30.0500
   133.600,   30.0500
   133.700,   30.0500
   133.801,   30.0500
   133.900,   30.0500
   134.000,   30.0500
   134.100,   30.2600
   134.203,   30.2600
   134.303,   30.2600
   134.400,   30.2600
   134.500,   30.2600
   134.600,   30.2600
   134.700,   30.2600
   134.800,   30.2600
   134.902,   30.2600
   135.000,   30.2600
   135.100,   31.2413
   135.203,   31.1000
   135.302,   31.1000
   135.400,   31.1000
   135.500,   31.1000
   135.600,   31.1000
   135.700,   31.1000
   135.800,   31.1000
   135.900,   31.1000
   136.000,   31.1000
   136.100,   30.6800
   136.200,   30.6800
   136.303,   30.6800
   136.400,   30.6800
   136.500,   30.6800
   136.600,   30.6800
   136.706,   30.6800
   136.800,   30.6800
   136.900,   30.6800
   137.000,   30.6800
   137.100,   32.6933
   137.200,   32.1600
   137.302,   32.1600
   137.400,   32.1600
   137.500,   32.1600
   137.600,   32.1600
   137.700,   32.1600
   137.802,   32.1600
   137.902,   32.1600
   138.000,   32.1600
   138.100,   35.5402
   138.200,   34.4800
   138.302,   34.4800
   138.400,   34.4800
   138.500,   34.4800
   138.600,   34.4800
   138.700,   34.4800
   138.802,   34.4800
   138.900,   34.4800
   139.000,   34.4800
   139.100,   34.2700
   139.200,   34.2700
   139.302,   34.2700
   139.405,   34.2700
   139.500,   34.2700
   139.600,   34.2700
   139.700,   34.2700
   139.802,   34.2700
   139.902,   34.2700
   140.000,   34.2700
   140.100,   33.6300
   140.202,   33.6300
   140.303,   33.6300
   140.400,   33.6300
   140.500,   33.6300
   140.600,   33.6300
   140.700,   33.6300
   140.802,   33.6300
   140.900,   33.6300
   141.000,   33.6300
   141.100,   33.6300
   141.200,   33.6300
   141.302,   33.6300
   141.400,   33.6300
   141.500,   33.6300
   141.600,   33.6300
   141.700,   33.6300
   141.802,   33.6300
   141.900,   33.6300
   142.000,   33.6300
   142.100,   33.6300
   142.200,   33.6300
   142.302,   33.6300
   142.405,   33.6300
   142.500,   33.6300
   142.600,   33.6300
   142.700,   33.6300
   142.802,   33.6300
   142.900,   33.6300
   143.000,   33.6300
   143.100,   31.7400
   143.203,   31.7400
   143.304,   31.7400
   143.400,   31.7400
   143.500,   31.7400
   143.600,   31.7400
   143.706,   31.7400
   143.800,   31.7400
   143.900,   31.7400
   144.000,   31.7400
   144.100,   31.3100
   144.200,   31.3100
   144.303,   31.3100
   144.400,   31.3100
   144.500,   31.3100
   144.600,   31.3100
   144.708,   31.3100
   144.800,   31.3100
   144.900,   31.3100
   145.000,   31.3100
   145.100,   32.2820
   145.200,   32.1600
   145.300,   32.1600
   145.405,   32.1600
   145.500,   32.1600
   145.600,   32.1600
   145.704,   32.1600
   145.800,   32.1600
   145.900,   32.1600
   146.000,   32.1600
   146.100,   36.5742
   146.203,   35.1100
   146.302,   35.1100
   146.400,   35.1100
   146.500,   35.1100
   146.600,   35.1100
   146.700,   35.1100
   146.802,   35.1100
   146.902,   35.1100
   147.000,   35.1100
   147.100,   39.4059
   147.200,   38.0600
   147.301,   38.0600
   147.400,   38.0600
   147.500,   38.0600
   147.600,   38.0600
   147.700,   38.0600
   147.801,   38.0600
   147.900,   38.0600
   148.000,   38.0600
   148.100,   45.5174
   148.202,   42.9100
   148.304,   42.9100
   148.404,   42.9100
   148.500,   42.9100
   148.600,   42.9100
   148.700,   42.9100
   148.803,   42.9100
   148.900,   42.9100
   149.000,   42.9100
   149.100,   61.3816
   149.200,   54.5100
   149.302,   54.5100
   149.400,   54.5100
   149.500,   54.5100
   149.600,   54.5100
   149.700,   54.5100
   149.801,   54.5100
   149.900,   54.5100
   150.000,   54.5100
   150.100,   52.1900
   150.200,   52.1900
   150.303,   52.1900
   150.400,   52.1900
   150.500,   52.1900
   150.600,   52.1900
   150.704,   52.1900
   150.801,   52.1900
   150.900,   52.1900
   151.000,   52.1900
   151.100,   46.7100
   151.200,   46.7100
   151.303,   46.7100
   151.400,   46.7100
   151.500,   46.7100
   151.600,   46.7100
   151.700,   46.7100
   151.800,   46.7100
   151.900,   46.7100
   152.000,   46.7100
   152.100,   42.5700
   152.200,   42.5700
   152.300,   42.5700
   152.400,   42.5700
   152.500,   42.5700
   152.600,   42.5700
   152.700,   42.5700
   152.801,   42.5700
   152.900,   42.5700
   153.000,   42.5700
   153.100,   39.4100
   153.200,   39.4100
   153.301,   39.4100
   153.405,   39.4100
   153.500,   39.4100
   153.600,   39.4100
   153.700,   39.4100
   153.801,   39.4100
   153.900,   39.4100
   154.000,   39.4100
   154.100,   36.4600
   154.200,   36.4600
   154.302,   36.4600
   154.400,   36.4600
   154.500,   36.4600
   154.600,   36.4600
   154.708,   36.4600
   154.802,   36.4600
   154.900,   36.4600
   155.000,   36.4600
   155.100,   34.5600
   155.200,   34.5600
   155.303,   34.5600
   155.405,   34.5600
   155.500,   34.5600
   155.600,   34.5600
   155.708,   34.5600
   155.802,   34.5600
   155.900,   34.5600
   156.000,   34.5600
   156.100,   35.8284
   156.200,   35.6100
   156.301,   35.6100
   156.400,   35.6100
   156.500,   35.6100
   156.600,   35.6100
   156.700,   35.6100
   156.802,   35.6100
   156.900,   35.6100
   157.000,   35.6100
   157.100,   34.9800
   157.202,   34.9800
   157.301,   34.9800
   157.400,   34.9800
   157.500,   34.9800
   157.600,   34.9800
   157.700,   34.9800
   157.802,   34.9800
   157.900,   34.9800
   158.000,   34.9800
   158.100,   31.4000
   158.200,   31.4000
   158.302,   31.4000
   158.406,   31.4000
   158.500,   31.4000
   158.600,   31.4000
   158.700,   31.4000
   158.800,   31.4000
   158.900,   31.4000
   159.000,   31.4000
   159.100,   28.0200
   159.202,   28.0200
   159.306,   28.0200
   159.407,   28.0200
   159.500,   28.0200
   159.600,   28.0200
   159.700,   28.0200
   159.801,   28.0200
   159.900,   28.0200
   160.000,   28.0200
   160.100,   25.7000
   160.200,   25.7000
   160.307,   25.7000
   160.408,   25.7000
   160.500,   25.7000
   160.600,   25.7000
   160.700,   25.7000
   160.802,   25.7000
   160.902,   25.7000
   161.000,   25.7000
   161.100,   24.0100
   161.204,   24.0100
   161.307,   24.0100
   161.408,   24.0100
   161.500,   24.0100
   161.600,   24.0100
   161.700,   24.0100
   161.802,   24.0100
   161.900,   24.0100
   162.000,   24.0100
   162.100,   24.2300
   162.200,   24.2300
   162.303,   24.2300
   162.400,   24.2300
   162.500,   24.2300
   162.600,   24.2300
   162.700,   24.2300
   162.802,   24.2300
   162.900,   24.2300
   163.000,   24.2300
   163.100,   26.6678
   163.200,   25.9100
   163.304,   25.9100
   163.400,   25.9100
   163.500,   25.9100
   163.600,   25.9100
   163.700,   25.9100
   163.801,   25.9100
   163.900,   25.9100
   164.000,   25.9100
   164.100,   30.9810
   164.200,   29.2900
   164.302,   29.2900
   164.400,   29.2900
   164.500,   29.2900
   164.600,   29.2900
   164.702,   29.2900
   164.800,   29.2900
   164.900,   29.2900
   165.000,   29.2900
   165.100,   33.7428
   165.200,   32.2400
   165.302,   32.2400
   165.400,   32.2400
   165.500,   32.2400
   165.600,   32.2400
   165.700,   32.2400
   165.800,   32.2400
   165.900,   32.2400
   166.000,   32.2400
   166.100,   31.4000
   166.200,   31.4000
   166.302,   31.4000
   166.405,   31.4000
   166.500,   31.4000
   166.600,   31.4000
   166.700,   31.4000
   166.801,   31.4000
   166.900,   31.4000
   167.000,   31.4000
   167.100,   29.2900
   167.200,   29.2900
   167.303,   29.2900
   167.400,   29.2900
   167.500,   29.2900
   167.600,   29.2900
   167.702,   29.2900
   167.801,   29.2900
   167.900,   29.2900
   168.000,   29.2900
   168.100,   28.0200
   168.200,   28.0200
   168.305,   28.0200
   168.406,   28.0200
   168.500,   28.0200
   168.600,   28.0200
   168.700,   28.0200
   168.803,   28.0200
   168.900,   28.0200
   169.000,   28.0200
   169.100,   41.5013
   169.200,   36.4600
   169.303,   36.4600
   169.400,   36.4600
   169.500,   36.4600
   169.600,   36.4600
   169.700,   36.4600
   169.802,   36.4600
   169.900,   36.4600
   170.000,   36.4600
   170.100,   29.9200
   170.200,   29.9200
   170.304,   29.9200
   170.400,   29.9200
   170.500,   29.9200
   170.600,   29.9200
   170.700,   29.9200
   170.801,   29.9200
   170.902,   29.9200
   171.000,   29.9200
   171.100,   26.5500
   171.202,   26.5500
   171.303,   26.5500
   171.407,   26.5500
   171.500,   26.5500
   171.600,   26.5500
   171.700,   26.5500
   171.802,   26.5500
   171.900,   26.5500
   172.000,   26.5500
   172.100,   26.1200
   172.203,   26.1200
   172.303,   26.1200
   172.400,   26.1200
   172.500,   26.1200
   172.600,   26.1200
   172.700,   26.1200
   172.801,   26.1200
   172.902,   26.1200
   173.000,   26.1200
   173.100,   25.9100
   173.200,   25.9100
   173.303,   25.9100
   173.406,   25.9100
   173.500,   25.9100
   173.600,   25.9100
   173.708,   25.9100
   173.802,   25.9100
   173.900,   25.9100
   174.000,   25.9100
   174.100,   25.0700
   174.200,   25.0700
   174.305,   25.0700
   174.407,   25.0700
   174.500,   25.0700
   174.600,   25.0700
   174.700,   25.0700
   174.802,   25.0700
   174.900,   25.0700
   175.000,   25.0700
   175.100,   23.8000
   175.200,   23.8000
   175.303,   23.8000
   175.400,   23.8000
   175.500,   23.8000
   175.600,   23.8000
   175.700,   23.8000
   175.803,   23.8000
   175.900,   23.8000
   176.000,   23.8000
   176.100,   22.5400
   176.204,   22.5400
   176.303,   22.5400
   176.400,   22.5400
   176.500,   22.5400
   176.600,   22.5400
   176.705,   22.5400
   176.803,   22.5400
   176.900,   22.5400
   177.000,   22.5400
   177.100,   22.9600
   177.200,   22.9600
   177.305,   22.9600
   177.408,   22.9600
   177.500,   22.9600
   177.600,   22.9600
   177.700,   22.9600
   177.803,   22.9600
   177.900,   22.9600
   178.000,   22.9600
   178.100,   22.7500
   178.200,   22.7500
   178.303,   22.7500
   178.400,   22.7500
   178.500,   22.7500
   178.600,   22.7500
   178.700,   22.7500
   178.803,   22.7500
   178.902,   22.7500
   179.000,   22.7500
   179.100,   21.4900
   179.200,   21.4900
   179.307,   21.4900
   179.400,   21.4900
   179.500,   21.4900
   179.600,   21.4900
   179.700,   21.4900
   179.800,   21.4900
   179.900,   21.4900
   180.000,   21.4900
   180.100,   27.4314
   180.203,   25.2800
   180.305,   25.2800
   180.406,   25.2800
   180.500,   25.2800
   180.600,   25.2800
   180.702,   25.2800
   180.802,   25.2800
   180.900,   25.2800
   181.000,   25.2800
   181.100,   22.5400
   181.202,   22.5400
   181.308,   22.5400
   181.400,   22.5400
   181.500,   22.5400
   181.600,   22.5400
   181.700,   22.5400
   181.803,   22.5400
   181.902,   22.5400
   182.000,   22.5400
   182.100,   19.7900
   182.201,   19.7900
   182.301,   19.7900
   182.406,   19.7900
   182.500,   19.7900
   182.600,   19.7900
   182.700,   19.7900
   182.800,   19.7900
   182.900,   19.7900
   183.000,   19.7900
   183.100,   18.5000
   183.201,   18.5000
   183.304,   18.5000
   183.400,   18.5000
   183.500,   18.5000
   183.600,   18.5000
   183.707,   18.5000
   183.801,   18.5000
   183.900,   18.5000
   184.000,   18.5000
   184.100,   17.7200
   184.200,   17.7200
   184.304,   17.7200
   184.400,   17.7200
   184.500,   17.7200
   184.600,   17.7200
   184.700,   17.7200
   184.801,   17.7200
   184.900,   17.7200
   185.000,   17.7200
   185.100,   16.7300
   185.200,   16.7300
   185.305,   16.7300
   185.400,   16.7300
   185.500,   16.7300
   185.600,   16.7300
   185.704,   16.7300
   185.801,   16.7300
   185.903,   16.7300
   186.000,   16.7300
   186.100,   16.1800
   186.200,   16.1800
   186.307,   16.1800
   186.408,   16.1800
   186.500,   16.1800
   186.600,   16.1800
   186.700,   16.1800
   186.802,   16.1800
   186.900,   16.1800
   187.000,   16.1800
   187.100,   15.9100
   187.204,   15.9100
   187.307,   15.9100
   187.400,   15.9100
   187.500,   15.9100
   187.600,   15.9100
   187.704,   15.9100
   187.802,   15.9100
   187.900,   15.9100
   188.000,   15.9100
   188.100,   16.1200
   188.200,   16.1200
   188.305,   16.1200
   188.400,   16.1200
   188.500,   16.1200
   188.600,   16.1200
   188.700,   16.1200
   188.802,   16.1200
   188.903,   16.1200
   189.000,   16.1200
   189.100,   15.8500
   189.200,   15.8500
   189.308,   15.8500
   189.400,   15.8500
   189.500,   15.8500
   189.600,   15.8500
   189.700,   15.8500
   189.801,   15.8500
   189.900,   15.8500
   190.000,   15.8500
   190.100,   15.2800
   190.200,   15.2800
   190.304,   15.2800
   190.400,   15.2800
   190.500,   15.2800
   190.600,   15.2800
   190.700,   15.2800
   190.801,   15.2800
   190.900,   15.2800
   191.000,   15.2800
   191.100,   15.9343
   191.203,   15.8200
   191.302,   15.8200
   191.400,   15.8200
   191.500,   15.8200
   191.600,   15.8200
   191.700,   15.8200
   191.801,   15.8200
   191.903,   15.8200
   192.000,   15.8200
   192.100,   15.7400
   192.200,   15.7400
   192.302,   15.7400
   192.400,   15.7400
   192.500,   15.7400
   192.600,   15.7400
   192.706,   15.7400
   192.802,   15.7400
   192.900,   15.7400
   193.000,   15.7400
   193.100,   15.4400
   193.200,   15.4400
   193.301,   15.4400
   193.400,   15.4400
   193.500,   15.4400
   193.600,   15.4400
   193.700,   15.4400
   193.802,   15.4400
   193.903,   15.4400
   194.000,   15.4400
   194.100,   15.3600
   194.204,   15.3600
   194.304,   15.3600
   194.400,   15.3600
   194.500,   15.3600
   194.600,   15.3600
   194.700,   15.3600
   194.802,   15.3600
   194.903,   15.3600
   195.000,   15.3600
   195.100,   14.9200
   195.200,   14.9200
   195.301,   14.9200
   195.400,   14.9200
   195.500,   14.9200
   195.600,   14.9200
   195.700,   14.9200
   195.802,   14.9200
   195.900,   14.9200
   196.000,   14.9200
   196.100,   13.9900
   196.200,   13.9900
   196.302,   13.9900
   196.400,   13.9900
   196.500,   13.9900
   196.600,   13.9900
   196.700,   13.9900
   196.803,   13.9900
   196.900,   13.9900
   197.000,   13.9900
   197.100,   13.5700
   197.200,   13.5700
   197.304,   13.5700
   197.400,   13.5700
   197.500,   13.5700
   197.600,   13.5700
   197.700,   13.5700
   197.803,   13.5700
   197.900,   13.5700
   198.000,   13.5700
   198.100,   13.4600
   198.204,   13.4600
   198.304,   13.4600
   198.400,   13.4600
   198.500,   13.4600
   198.600,   13.4600
   198.700,   13.4600
   198.803,   13.4600
   198.903,   13.4600
   199.000,   13.4600
   199.100,   13.2500
   199.200,   13.2500
   199.304,   13.2500
   199.400,   13.2500
   199.500,   13.2500
   199.600,   13.2500
   199.700,   13.2500
   199.803,   13.2500
   199.900,   13.2500
   200.000,   13.2500
   200.100,   12.9800
   200.204,   12.9800
   200.304,   12.9800
   200.400,   12.9800
   200.500,   12.9800
   200.600,   12.9800
   200.700,   12.9800
   200.804,   12.9800
   200.900,   12.9800
   201.000,   12.9800
   201.100,   12.6000
   201.200,   12.6000
   201.301,   12.6000
   201.406,   12.6000
   201.500,   12.6000
   201.600,   12.6000
   201.700,   12.6000
   201.804,   12.6000
   201.901,   12.6000
   202.000,   12.6000
   202.100,   12.3700
   202.200,   12.3700
   202.302,   12.3700
   202.400,   12.3700
   202.500,   12.3700
   202.600,   12.3700
   202.700,   12.3700
   202.804,   12.3700
   202.904,   12.3700
   203.000,   12.3700
   203.100,   12.3200
   203.200,   12.3200
   203.302,   12.3200
   203.400,   12.3200
   203.500,   12.3200
   203.600,   12.3200
   203.700,   12.3200
   203.804,   12.3200
   203.900,   12.3200
   204.000,   12.3200
   204.100,   12.2600
   204.200,   12.2600
   204.304,   12.2600
   204.400,   12.2600
   204.500,   12.2600
   204.600,   12.2600
   204.700,   12.2600
   204.804,   12.2600
   204.900,   12.2600
   205.000,   12.2600
   205.100,   12.1300
   205.200,   12.1300
   205.304,   12.1300
   205.400,   12.1300
   205.500,   12.1300
   205.600,   12.1300
   205.700,   12.1300
   205.805,   12.1300
   205.900,   12.1300
   206.000,   12.1300
   206.100,   11.9400
   206.200,   11.9400
   206.303,   11.9400
   206.406,   11.9400
   206.500,   11.9400
   206.600,   11.9400
   206.700,   11.9400
   206.800,   11.9400
   206.900,   11.9400
   207.000,   11.9400
   207.100,   11.9000
   207.200,   11.9000
   207.303,   11.9000
   207.400,   11.9000
   207.500,   11.9000
   207.600,   11.9000
   207.704,   11.9000
   207.800,   11.9000
   207.904,   11.9000
   208.000,   11.9000
   208.100,   11.6900
   208.204,   11.6900
   208.304,   11.6900
   208.400,   11.6900
   208.500,   11.6900
   208.600,   11.6900
   208.700,   11.6900
   208.800,   11.6900
   208.900,   11.6900
   209.000,   11.6900
   209.100,   11.5200
   209.200,   11.5200
   209.304,   11.5200
   209.400,   11.5200
   209.500,   11.5200
   209.600,   11.5200
   209.700,   11.5200
   209.800,   11.5200
   209.904,   11.5200
   210.000,   11.5200
   210.100,   11.7100
   210.200,   11.7100
   210.303,   11.7100
   210.400,   11.7100
   210.500,   11.7100
   210.600,   11.7100
   210.704,   11.7100
   210.800,   11.7100
   210.904,   11.7100
   211.000,   11.7100
   211.100,   11.5200
   211.204,   11.5200
   211.302,   11.5200
   211.400,   11.5200
   211.500,   11.5200
   211.600,   11.5200
   211.700,   11.5200
   211.800,   11.5200
   211.904,   11.5200
   212.000,   11.5200
   212.100,   11.2500
   212.200,   11.2500
   212.303,   11.2500
   212.400,   11.2500
   212.500,   11.2500
   212.600,   11.2500
   212.700,   11.2500
   212.800,   11.2500
   212.904,   11.2500
   213.000,   11.2500
   213.100,   11.0100
   213.200,   11.0100
   213.303,   11.0100
   213.400,   11.0100
   213.500,   11.0100
   213.600,   11.0100
   213.700,   11.0100
   213.800,   11.0100
   213.900,   11.0100
   214.000,   11.0100
   214.100,   10.9700
   214.200,   10.9700
   214.303,   10.9700
   214.400,   10.9700
   214.500,   10.9700
   214.600,   10.9700
   214.704,   10.9700
   214.801,   10.9700
   214.900,   10.9700
   215.000,   10.9700
   215.100,   10.8000
   215.200,   10.8000
   215.303,   10.8000
   215.400,   10.8000
   215.500,   10.8000
   215.600,   10.8000
   215.700,   10.8000
   215.801,   10.8000
   215.904,   10.8000
   216.000,   10.8000
   216.100,   10.7300
   216.200,   10.7300
   216.301,   10.7300
   216.406,   10.7300
   216.500,   10.7300
   216.600,   10.7300
   216.700,   10.7300
   216.801,   10.7300
   216.900,   10.7300
   217.000,   10.7300
   217.100,   10.6100
   217.200,   10.6100
   217.305,   10.6100
   217.400,   10.6100
   217.500,   10.6100
   217.600,   10.6100
   217.700,   10.6100
   217.801,   10.6100
   217.900,   10.6100
   218.000,   10.6100
   218.100,   10.5700
   218.200,   10.5700
   218.305,   10.5700
   218.400,   10.5700
   218.500,   10.5700
   218.600,   10.5700
   218.705,   10.5700
   218.801,   10.5700
   218.900,   10.5700
   219.000,   10.5700
   219.100,   10.3800
   219.200,   10.3800
   219.304,   10.3800
   219.406,   10.3800
   219.500,   10.3800
   219.600,   10.3800
   219.700,   10.3800
   219.801,   10.3800
   219.900,   10.3800
   220.000,   10.3800
   220.100,   10.2900
   220.204,   10.2900
   220.302,   10.2900
   220.400,   10.2900
   220.500,   10.2900
   220.600,   10.2900
   220.700,   10.2900
   220.801,   10.2900
   220.900,   10.2900
   221.000,   10.2900
   221.100,   10.3100
   221.200,   10.3100
   221.302,   10.3100
   221.400,   10.3100
   221.500,   10.3100
   221.600,   10.3100
   221.700,   10.3100
   221.801,   10.3100
   221.900,   10.3100
   222.000,   10.3100
   222.100,   10.4200
   222.200,   10.4200
   222.302,   10.4200
   222.400,   10.4200
   222.500,   10.4200
   222.600,   10.4200
   222.704,   10.4200
   222.802,   10.4200
   222.904,   10.4200
   223.000,   10.4200
   223.100,   10.3600
   223.200,   10.3600
   223.302,   10.3600
   223.400,   10.3600
   223.500,   10.3600
   223.600,   10.3600
   223.704,   10.3600
   223.801,   10.3600
   223.905,   10.3600
   224.000,   10.3600
   224.100,   10.2300
   224.200,   10.2300
   224.302,   10.2300
   224.400,   10.2300
   224.500,   10.2300
   224.600,   10.2300
   224.700,   10.2300
   224.801,   10.2300
   224.905,   10.2300
   225.000,   10.2300
   225.100,   10.3300
   225.200,   10.3300
   225.302,   10.3300
   225.400,   10.3300
   225.500,   10.3300
   225.600,   10.3300
   225.700,   10.3300
   225.801,   10.3300
   225.905,   10.3300
   226.000,   10.3300
   226.100,   10.2900
   226.204,   10.2900
   226.302,   10.2900
   226.400,   10.2900
   226.500,   10.2900
   226.600,   10.2900
   226.704,   10.2900
   226.801,   10.2900
   226.900,   10.2900
   227.000,   10.2900
   227.100,   10.1500
   227.200,   10.1500
   227.302,   10.1500
   227.400,   10.1500
   227.500,   10.1500
   227.600,   10.1500
   227.700,   10.1500
   227.801,   10.1500
   227.900,   10.1500
   228.000,   10.1500
   228.100,   10.0000
   228.200,   10.0000
   228.302,   10.0000
   228.400,   10.0000
   228.500,   10.0000
   228.600,   10.0000
   228.700,   10.0000
   228.801,   10.0000
   228.900,   10.0000
   229.000,   10.0000
   229.100,    9.8900
   229.204,    9.8900
   229.302,    9.8900
   229.400,    9.8900
   229.500,    9.8900
   229.600,    9.8900
   229.700,    9.8900
   229.801,    9.8900
   229.900,    9.8900
   230.000,    9.8900
   230.100,    9.8100
   230.200,    9.8100
   230.302,    9.8100
   230.406,    9.8100
   230.500,    9.8100
   230.600,    9.8100
   230.700,    9.8100
   230.801,    9.8100
   230.900,    9.8100
   231.000,    9.8100
   231.100,    9.7400
   231.204,    9.7400
   231.302,    9.7400
   231.400,    9.7400
   231.500,    9.7400
   231.600,    9.7400
   231.700,    9.7400
   231.801,    9.7400
   231.900,    9.7400
   232.000,    9.7400
   232.100,    9.9300
   232.200,    9.9300
   232.302,    9.9300
   232.400,    9.9300
   232.500,    9.9300
   232.600,    9.9300
   232.700,    9.9300
   232.801,    9.9300
   232.900,    9.9300
   233.000,    9.9300
   233.100,    9.9300
   233.200,    9.9300
   233.302,    9.9300
   233.400,    9.9300
   233.500,    9.9300
   233.600,    9.9300
   233.700,    9.9300
   233.801,    9.9300
   233.905,    9.9300
   234.000,    9.9300
   234.100,    9.7200
   234.200,    9.7200
   234.302,    9.7200
   234.400,    9.7200
   234.500,    9.7200
   234.600,    9.7200
   234.700,    9.7200
   234.801,    9.7200
   234.905,    9.7200
   235.000,    9.7200
   235.100,    9.6800
   235.200,    9.6800
   235.302,    9.6800
   235.406,    9.6800
   235.500,    9.6800
   235.600,    9.6800
   235.700,    9.6800
   235.801,    9.6800
   235.900,    9.6800
   236.000,    9.6800
   236.100,   10.0650
   236.204,   10.0000
   236.302,   10.0000
   236.400,   10.0000
   236.500,   10.0000
   236.600,   10.0000
   236.700,   10.0000
   236.801,   10.0000
   236.900,   10.0000
   237.000,   10.0000
   237.100,    9.7200
   237.200,    9.7200
   237.302,    9.7200
   237.400,    9.7200
   237.500,    9.7200
   237.600,    9.7200
   237.704,    9.7200
   237.801,    9.7200
   237.900,    9.7200
   238.000,    9.7200
   238.100,    9.6000
   238.204,    9.6000
   238.302,    9.6000
   238.400,    9.6000
   238.500,    9.6000
   238.600,    9.6000
   238.704,    9.6000
   238.801,    9.6000
   238.900,    9.6000
   239.000,    9.6000
   239.100,    9.5700
   239.200,    9.5700
   239.302,    9.5700
   239.400,    9.5700
   239.500,    9.5700
   239.600,    9.5700
   239.700,    9.5700
   239.801,    9.5700
   239.900,    9.5700
   240.000,    9.5700
   240.100,    9.7400
   240.200,    9.7400
   240.302,    9.7400
   240.400,    9.7400
   240.500,    9.7400
   240.600,    9.7400
   240.700,    9.7400
   240.801,    9.7400
   240.900,    9.7400
   241.000,    9.7400
   241.100,    9.6400
   241.200,    9.6400
   241.302,    9.6400
   241.400,    9.6400
   241.500,    9.6400
   241.600,    9.6400
   241.700,    9.6400
   241.801,    9.6400
   241.905,    9.6400
   242.000,    9.6400
   242.100,    9.4400
   242.200,    9.4400
   242.302,    9.4400
   242.400,    9.4400
   242.500,    9.4400
   242.600,    9.4400
   242.700,    9.4400
   242.801,    9.4400
   242.900,    9.4400
   243.000,    9.4400
   243.100,   23.8500
   243.204,   23.8500
   243.302,   23.8500
   243.400,   23.8500
   243.500,   23.8500
   243.600,   23.8500
   243.704,   23.8500
   243.801,   23.8500
   243.905,   23.8500
   244.000,   23.8500
   244.100,   24.0600
   244.200,   24.0600
   244.302,   24.0600
   244.400,   24.0600
   244.500,   24.0600
   244.600,   24.0600
   244.700,   24.0600
   244.801,   24.0600
   244.905,   24.0600
   245.000,   24.0600
   245.100,   24.1200
   245.200,   24.1200
   245.302,   24.1200
   245.400,   24.1200
   245.500,   24.1200
   245.600,   24.1200
   245.700,   24.1200
   245.801,   24.1200
   245.900,   24.1200
   246.000,   24.1200
   246.100,   24.2300
   246.204,   24.2300
   246.302,   24.2300
   246.406,   24.2300
   246.500,   24.2300
   246.600,   24.2300
   246.700,   24.2300
   246.801,   24.2300
   246.900,   24.7710
   247.000,   25.1700
   247.100,   24.8500
   247.200,   24.8500
   247.302,   24.8500
   247.400,   24.8500
   247.500,   24.8500
   247.600,   24.8500
   247.707,   24.8500
   247.802,   24.8500
   247.900,   24.8500
   248.000,   24.8500
   248.100,   24.6600
   248.200,   24.6600
   248.302,   24.6600
   248.400,   24.6600
   248.500,   24.6600
   248.600,   24.6600
   248.700,   24.6600
   248.802,   24.6600
   248.900,   24.6600
   249.000,   24.6600
   249.100,   24.5600
   249.200,   24.5600
   249.302,   24.5600
   249.400,   24.5600
   249.500,   24.5600
   249.600,   24.5600
   249.700,   24.5600
   249.802,   24.5600
   249.900,   24.5600
   250.000,   24.5600
   250.100,   24.5000
   250.200,   24.5000
   250.302,   24.5000
   250.400,   24.5000
   250.500,   24.5000
   250.600,   24.5000
   250.700,   24.5000
